time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
84.5,1,0,0,0,0,0.142578,2,0,0,0.0097861,129,0.0028693,129,0.0005544,129,0.0063574,129,0,0,7.8e-06,129,9.57e-05,10,7.36e-05,17,0.0003376,129,0.0001286,129,0.0001947,129,3.2e-06,1,0.000265,5,9.12e-05,126,0.0001191,129,0.0001465,129,7.36e-05,129,1.61e-05,129,0.0017383,129,0,0,0.0012179,129,0.000455,129,6063,129
184.5,1,6,1.8,0.36,0.036,0.551704,2,0,0,0.0297705,329,0.0030822,329,0.0015056,329,0.0251692,329,0,0,2.29e-05,329,0.000473,25,0.0001862,42,0.0009073,329,0.0003316,329,0.0007355,329,0.0024335,3,0.000265,5,0.0002327,324,0.0009639,329,0.0005619,329,0.0001886,329,4.7e-05,329,0.0086338,329,0,0,0.0036436,329,0.0047818,329,29385,329
284.5,1,3,2.16,0.72,0.1044,0.40508,2,0,0,0.0748016,529,0.0035949,529,0.002549,529,0.0686337,529,0,0,3.58e-05,529,0.0043233,145,0.0002863,67,0.0015362,529,0.0005904,529,0.0015997,529,0.0024386,4,0.000265,5,0.0004236,524,0.0031539,529,0.000819,529,0.0002805,529,9.26e-05,529,0.0339798,529,0,0,0.009126,529,0.0244342,529,144488,529
384.5,1,0,1.512,0.8784,0.1818,0.39308,1,0,0,0.122504,729,0.0041185,729,0.0037462,729,0.114606,729,0,0,5.08e-05,729,0.0073018,227,0.0004199,92,0.0022579,729,0.0008651,729,0.0025808,729,0.0024386,4,0.000265,5,0.0005886,724,0.0048154,729,0.0011124,729,0.0004134,729,0.0001206,729,0.0647657,729,0,0,0.0161713,729,0.0478951,729,259376,729
484.5,1,0,1.0584,0.9144,0.25506,0.468717,0,0,0,0.166179,929,0.0043466,929,0.0049925,929,0.156797,929,0,0,6.94e-05,929,0.0076787,243,0.0006087,117,0.0030539,929,0.0011706,929,0.0036717,929,0.0024386,4,0.0005043,8,0.0007666,922,0.0055943,929,0.0015868,929,0.0005744,929,0.0001636,929,0.0978816,929,0,0,0.0242501,929,0.0725565,929,373876,929
584.5,1,0,0.74088,0.879696,0.317524,0.530093,0,0,0,0.21474,1129,0.004573,1129,0.0062416,1129,0.203872,1129,0,0,8.54e-05,1129,0.0079433,255,0.0008274,142,0.0038197,1129,0.0015291,1129,0.0047625,1129,0.0030702,5,0.0005043,8,0.0009352,1121,0.006408,1129,0.00206,1129,0.0007317,1129,0.0001915,1129,0.134065,1129,0,0,0.0334729,1129,0.0990588,1129,488721,1129
684.5,1,0,0.518616,0.80748,0.366519,0.644169,0,0,0,0.263848,1329,0.0048898,1329,0.0074459,1329,0.251449,1329,0,0,9.93e-05,1329,0.0082161,269,0.0011284,167,0.0044632,1329,0.0018618,1329,0.0057438,1329,0.0055102,15,0.0006269,10,0.0011224,1309,0.0094701,1329,0.0027763,1329,0.0008544,1329,0.0002332,1329,0.163357,1329,0,0,0.0412958,1329,0.12021,1329,579989,1329
784.5,1,0,0.363031,0.71859,0.401726,0.52662,0,0,0,0.315001,1529,0.0050884,1529,0.0086343,1529,0.301206,1529,0,0,0.0001145,1529,0.0087432,283,0.0013432,192,0.0051989,1529,0.0022837,1529,0.0067414,1529,0.0066057,18,0.0006858,11,0.0012848,1505,0.0106381,1529,0.0032212,1529,0.0010089,1529,0.0002688,1529,0.200244,1529,0,0,0.0520835,1529,0.145831,1529,692832,1529
884.5,1,0,0.254122,0.625697,0.424123,0.416957,0,0,0,0.358783,1729,0.0053172,1729,0.0098594,1729,0.343526,1729,0,0,0.0001661,1729,0.0089925,296,0.0015132,217,0.0059976,1729,0.0026261,1729,0.0076763,1729,0.0072252,20,0.0008454,13,0.0014716,1701,0.0112872,1729,0.0036679,1729,0.001163,1729,0.0002977,1729,0.232273,1729,0,0,0.0629578,1729,0.16658,1729,787327,1729
984.5,1,0,0.177885,0.536134,0.435325,0.506407,0,0,0,0.405352,1929,0.0055844,1929,0.0112649,1929,0.388412,1929,0,0,0.0001946,1929,0.0094093,311,0.0017174,242,0.006889,1929,0.0030392,1929,0.0086923,1929,0.0072252,20,0.0009442,16,0.001667,1896,0.012156,1929,0.004196,1929,0.0013272,1929,0.0003554,1929,0.265049,1929,0,0,0.0753386,1929,0.186597,1929,870764,1929
