time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
242,1,0,0,0,0,0.150757,1,0,0,0.0206272,371,0.0039854,371,0.0040461,371,0.0125788,371,0,0,2.65e-05,371,0.0001767,25,0.0002011,47,0.000829,371,0.0002782,371,0.0004828,371,0,0,0.0002521,6,0.0002156,368,0.0002725,371,0.0003345,371,0.0002059,371,3.25e-05,371,0.0051004,371,0,0,0.0036728,371,0.0012394,371,17443,371
342,1,15,4.5,0.9,0.09,0.194721,0,0,0,0.0383939,571,0.0042394,571,0.006729,571,0.0273998,571,0,0,3.87e-05,571,0.0002845,38,0.0003016,72,0.0013773,571,0.0005775,571,0.0010009,571,0.0003979,1,0.0002521,6,0.0003614,567,0.0004365,571,0.0006241,571,0.000312,571,4.87e-05,571,0.0113787,571,0,0,0.0063277,571,0.0047466,571,39423,571
442,1,0,3.15,1.35,0.216,0.124471,0,0,0,0.0510321,771,0.0043821,771,0.0091594,771,0.0374541,771,0,0,5e-05,771,0.0003763,51,0.0003835,97,0.0018723,771,0.0008384,771,0.0015152,771,0.0003979,1,0.0002521,6,0.0004792,767,0.0005553,771,0.0008982,771,0.0004281,771,6.23e-05,771,0.0175895,771,0,0,0.0086568,771,0.0085163,771,63623,771
542,1,0,2.205,1.521,0.3465,0.126372,0,0,0,0.0638533,971,0.0045269,971,0.0116397,971,0.0476398,971,0,0,6.22e-05,971,0.0004612,63,0.0004685,122,0.0023828,971,0.0011065,971,0.0020276,971,0.0003979,1,0.0002521,6,0.0005976,967,0.0006736,971,0.0011839,971,0.0005461,971,7.75e-05,971,0.0239296,971,0,0,0.0110566,971,0.0123412,971,87823,971
642,1,8,3.9435,2.0055,0.5124,0.141456,1,0,0,0.0771236,1171,0.0046851,1171,0.0140681,1171,0.0583146,1171,0,0,7.33e-05,1171,0.0005514,76,0.0005492,147,0.0028915,1171,0.0013725,1171,0.0025333,1171,0.0003979,1,0.0002521,6,0.0007165,1167,0.0007911,1171,0.00147,1171,0.0006574,1171,0.0001005,1171,0.0302313,1171,0,0,0.0134319,1171,0.0161498,1171,112023,1171
742,1,0,2.76045,2.15649,0.676809,0.356812,1,0,0,0.101015,1371,0.0048448,1371,0.0165432,1371,0.0795601,1371,0,0,8.6e-05,1371,0.0022311,137,0.0006952,172,0.0036446,1371,0.001686,1371,0.0034687,1371,0.0008036,3,0.0011196,8,0.0008743,1366,0.001814,1371,0.0017202,1371,0.0007654,1371,0.0001261,1371,0.0403414,1371,0,0,0.0171836,1371,0.0223592,1371,160747,1371
842,1,0,1.93231,2.11165,0.820294,0.328975,1,0,0,0.133231,1571,0.00501,1571,0.019016,1571,0.109129,1571,0,0,9.69e-05,1571,0.0068975,309,0.0007841,197,0.0044142,1571,0.0020499,1571,0.0045483,1571,0.0008036,3,0.0011196,8,0.0010102,1566,0.0038194,1571,0.0019341,1571,0.00083,1571,0.0001505,1571,0.0506821,1571,0,0,0.0207298,1571,0.0290421,1571,215175,1571
942,1,0,1.35262,1.95985,0.934249,0.318463,0,0,0,0.155501,1771,0.0051778,1771,0.0215451,1771,0.128689,1771,0,0,0.0001081,1771,0.0076857,338,0.0008843,222,0.0051015,1771,0.0023546,1771,0.0056196,1771,0.0010454,5,0.0011285,9,0.0011405,1765,0.004384,1771,0.0022549,1771,0.0009432,1771,0.0001779,1771,0.062619,1771,0,0,0.0251296,1771,0.0363544,1771,270572,1771
1042,1,0,0.946834,1.75725,1.01655,0.362027,0,0,0,0.200299,1971,0.0053874,1971,0.0241007,1971,0.170712,1971,0,0,0.000119,1971,0.0080649,352,0.0010739,247,0.0056364,1971,0.0027025,1971,0.0076969,1971,0.0081266,18,0.0011285,9,0.0016003,1952,0.0074043,1971,0.0026422,1971,0.0010768,1971,0.00021,1971,0.0852995,1971,0,0,0.0307415,1971,0.0530447,1971,374661,1971
1142,1,0,0.662784,1.53835,1.06873,0.349937,0,0,0,0.237024,2171,0.0055522,2171,0.0266376,2171,0.204725,2171,0,0,0.0001296,2171,0.0082085,364,0.0011645,272,0.0061858,2171,0.0030639,2171,0.0098448,2171,0.0081298,19,0.0011285,9,0.0017315,2152,0.0075714,2171,0.0029205,2171,0.0012093,2171,0.0002413,2171,0.113006,2171,0,0,0.0380572,2171,0.0727729,2171,501661,2171
