time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1229,1,0,0.304649,1.08369,1.06161,0.240075,0,0,0,0.28214,2346,0.0055075,2346,0.0292735,2346,0.247238,2346,0,0,0.0001471,2346,0.0086085,374,0.0010892,294,0.0064459,2346,0.0023287,2346,0.0096255,2346,0.0017595,4,0.0003834,9,0.0014982,2341,0.0060038,2346,0.003085,2346,0.0012828,2346,0.0001995,2346,0.160867,2346,0,0,0.0451505,2346,0.112797,2346,839640,2346
1329,1,0,0.213254,0.909605,1.04641,0.232588,0,0,0,0.30588,2546,0.005682,2546,0.0315863,2546,0.268478,2546,0,0,0.0001594,2546,0.008774,387,0.0011724,319,0.0069708,2546,0.0025238,2546,0.0105533,2546,0.0017595,4,0.0003834,9,0.0016169,2541,0.0061308,2546,0.0033521,2546,0.001399,2546,0.0002138,2546,0.177275,2546,0,0,0.0496426,2546,0.124409,2546,928840,2546
1429,1,0,0.149278,0.75754,1.01752,0.242788,0,0,0,0.33015,2746,0.0058512,2746,0.0339824,2746,0.290173,2746,0,0,0.0001705,2746,0.0089326,399,0.0012584,344,0.0075,2746,0.0027163,2746,0.0114867,2746,0.0017595,4,0.0003834,9,0.0017362,2741,0.006257,2746,0.0036254,2746,0.0015139,2746,0.0002288,2746,0.194134,2746,0,0,0.0542986,2746,0.136314,2746,1018040,2746
1529,1,0,0.104494,0.626931,0.978465,0.261401,0,0,0,0.3552,2946,0.0060202,2946,0.0366057,2946,0.312418,2946,0,0,0.0001812,2946,0.0090997,412,0.0013408,369,0.0080415,2946,0.0029105,2946,0.0124604,2946,0.0017595,4,0.0003834,9,0.001861,2941,0.0063989,2946,0.0039135,2946,0.0016387,2946,0.0002454,2946,0.211546,2946,0,0,0.0591216,2946,0.148599,2946,1107240,2946
1629,1,0,0.0731461,0.516174,0.932236,0.245088,0,0,0,0.381267,3146,0.0062041,3146,0.0393558,3146,0.335539,3146,0,0,0.0001948,3146,0.0092685,424,0.0014315,394,0.0086076,3146,0.0031196,3146,0.0134691,3146,0.0017595,4,0.0003834,9,0.001988,3141,0.0065297,3146,0.0041998,3146,0.0017647,3146,0.000262,3146,0.229565,3146,0,0,0.0641464,3146,0.161293,3146,1196440,3146
1729,1,0,0.0512023,0.42318,0.88133,0.325351,0,0,0,0.41013,3346,0.0063924,3346,0.0424458,3346,0.361114,3346,0,0,0.0002101,3346,0.0094902,437,0.0015303,419,0.0092218,3346,0.0033427,3346,0.0146234,3346,0.0017595,4,0.0003834,9,0.0021267,3341,0.0066709,3346,0.0044949,3346,0.0018935,3346,0.0002791,3346,0.249494,3346,0,0,0.0696744,3346,0.175374,3346,1285640,3346
1829,1,0,0.0358416,0.345712,0.827769,0.309463,0,0,0,0.439719,3546,0.0065889,3546,0.0456379,3546,0.387303,3546,0,0,0.0002246,3546,0.0096933,449,0.001633,444,0.0098573,3546,0.0035747,3546,0.0157844,3546,0.0017595,4,0.0003834,9,0.0022687,3541,0.0068163,3546,0.0048208,3546,0.0020267,3546,0.0002965,3546,0.270025,3546,0,0,0.0755918,3546,0.189691,3546,1374840,3546
1929,1,0,0.0250891,0.281587,0.77315,0.247201,0,0,0,0.46852,3746,0.0067872,3746,0.0489332,3746,0.412599,3746,0,0,0.0002388,3746,0.0099013,462,0.0017304,469,0.0104807,3746,0.0038002,3746,0.016893,3746,0.0017595,4,0.0003834,9,0.0024028,3741,0.0069664,3746,0.0051355,3746,0.0021717,3746,0.0003147,3746,0.290084,3746,0,0,0.08123,3746,0.203812,3746,1464040,3746
2029,1,0,0.0175624,0.228782,0.718714,0.266089,0,0,0,0.495352,3946,0.0069619,3946,0.051776,3946,0.436404,3946,0,0,0.0002525,3946,0.0100928,474,0.0018244,494,0.0110656,3946,0.0040196,3946,0.0179475,3946,0.0017595,4,0.0003834,9,0.0025321,3941,0.0071175,3946,0.0054315,3946,0.0022985,3946,0.0003298,3946,0.308754,3946,0,0,0.0864971,3946,0.216911,3946,1553240,3946
2129,1,0,0.0122937,0.185485,0.665391,0.235839,0,0,0,0.521282,4146,0.0071435,4146,0.0544382,4146,0.459478,4146,0,0,0.0002647,4146,0.0102717,487,0.0019152,519,0.0116234,4146,0.0042221,4146,0.0189333,4146,0.0017595,4,0.0003834,9,0.00266,4141,0.0072482,4146,0.0057086,4146,0.0024149,4146,0.000346,4146,0.32652,4146,0,0,0.0913885,4146,0.22946,4146,1642440,4146
2229,1,0,0.00860557,0.150109,0.613862,0.235488,0,0,0,0.54487,4346,0.0072965,4346,0.0567563,4346,0.480584,4346,0,0,0.0002763,4346,0.0104256,499,0.0019964,544,0.0121256,4346,0.0044091,4346,0.0198344,4346,0.0017595,4,0.0003834,9,0.0027735,4341,0.0073661,4346,0.0059674,4346,0.0025164,4346,0.0003605,4346,0.342605,4346,0,0,0.0958077,4346,0.240841,4346,1731640,4346
2329,1,0,0.0060239,0.121292,0.564605,0.246313,0,0,0,0.568555,4546,0.0074552,4546,0.0590698,4546,0.501786,4546,0,0,0.0002875,4546,0.0105858,512,0.0020804,569,0.0126568,4546,0.0046057,4546,0.0207444,4546,0.0017595,4,0.0003834,9,0.0028918,4541,0.0075002,4546,0.0062381,4546,0.0026271,4546,0.000375,4546,0.358995,4546,0,0,0.100275,4546,0.252451,4546,1820840,4546
2429,1,0,0.00421673,0.0978768,0.517932,0.242476,0,0,0,0.593381,4746,0.0076122,4746,0.0615111,4746,0.524004,4746,0,0,0.0003002,4746,0.0107374,524,0.0021629,594,0.0132177,4746,0.0048056,4746,0.0217454,4746,0.0017595,4,0.0003834,9,0.0030147,4741,0.0076355,4746,0.0065238,4746,0.002743,4746,0.0003902,4746,0.37601,4746,0,0,0.104991,4746,0.264445,4746,1910040,4746
