time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
117.5,1,0,0,0,0,0.122437,1,0,0,0.0140706,193,0.0046612,193,0.0007474,193,0.0086535,193,0,0,1.23e-05,193,0.0001101,13,9.96e-05,24,0.0004457,193,0.0001687,193,0.0002458,193,7.5e-06,1,0.0002491,8,0.0001167,186,0.0001657,193,0.0002038,193,0.0001039,193,1.52e-05,193,0.0024497,193,0,0,0.0018136,193,0.0005544,193,9071,193
217.5,1,6,1.8,0.36,0.036,0.181959,1,0,0,0.0328734,393,0.0050608,393,0.0017632,393,0.0260297,393,0,0,2.6e-05,393,0.0002305,27,0.0001709,49,0.0009703,393,0.000388,393,0.0007308,393,0.0004894,2,0.0002491,8,0.0002619,385,0.0003128,393,0.0004974,393,0.0002001,393,3.35e-05,393,0.009723,393,0,0,0.0042929,393,0.0052271,393,31273,393
317.5,1,7,3.36,0.96,0.1284,0.120949,1,0,0,0.0464901,593,0.005198,593,0.0026624,593,0.0386004,593,0,0,4.22e-05,593,0.0003131,39,0.0002599,74,0.001496,593,0.0005837,593,0.0012257,593,0.0004894,2,0.0002491,8,0.0003828,585,0.0004269,593,0.0007595,593,0.0003194,593,4.98e-05,593,0.0171111,593,0,0,0.0065796,593,0.010208,593,55473,593
417.5,1,1,2.652,1.2984,0.2454,0.361015,1,0,0,0.0706679,793,0.0054975,793,0.0035181,793,0.0616142,793,0,0,5.64e-05,793,0.0025444,120,0.0003422,99,0.0020556,793,0.0007929,793,0.0017967,793,0.0014195,4,0.0003372,9,0.0005354,784,0.0016146,793,0.0010385,793,0.0004191,793,7.35e-05,793,0.027517,793,0,0,0.009493,793,0.0175861,793,98143,793
517.5,1,0,1.8564,1.41,0.36186,0.337126,0,0,0,0.0975356,993,0.0056482,993,0.0043554,993,0.0874842,993,0,0,6.89e-05,993,0.00465,206,0.000415,124,0.0026156,993,0.0009951,993,0.002395,993,0.0014195,4,0.0003372,9,0.0006544,984,0.0025028,993,0.0013155,993,0.0005094,993,9.41e-05,993,0.0414699,993,0,0,0.0134794,993,0.0274033,993,161619,993
617.5,1,1,1.59948,1.4479,0.470464,0.192212,0,0,0,0.120012,1193,0.0058014,1193,0.0051687,1193,0.108985,1193,0,0,8.18e-05,1193,0.0058498,255,0.0004933,149,0.0031934,1193,0.0011924,1193,0.0029673,1193,0.0014195,4,0.0003674,10,0.0007683,1184,0.003027,1193,0.0015662,1193,0.0006097,1193,0.0001132,1193,0.0551648,1193,0,0,0.0174935,1193,0.0369197,1193,224697,1193
717.5,1,0,1.11964,1.38224,0.561642,0.213575,0,0,0,0.141679,1393,0.0059565,1393,0.0060027,1393,0.129654,1393,0,0,9.64e-05,1393,0.0063094,276,0.0005813,174,0.0037143,1393,0.0013836,1393,0.0035713,1393,0.0014195,4,0.0003761,11,0.0008836,1382,0.0033156,1393,0.001911,1393,0.0007208,1393,0.0001398,1393,0.0697276,1393,0,0,0.0218367,1393,0.0469539,1393,290935,1393
817.5,1,0,0.783745,1.26254,0.631732,0.21435,0,0,0,0.163093,1593,0.0061146,1593,0.0068191,1593,0.150084,1593,0,0,0.0001104,1593,0.0065781,292,0.0006644,199,0.0042737,1593,0.0015712,1593,0.0041886,1593,0.0014195,4,0.0003761,11,0.0010014,1582,0.0034553,1593,0.0021664,1593,0.0008316,1593,0.000155,1593,0.0852094,1593,0,0,0.0266314,1593,0.0574453,1593,360149,1593
917.5,1,0,0.548622,1.11976,0.680535,0.204025,0,0,0,0.184478,1793,0.0062679,1793,0.0076664,1793,0.170461,1793,0,0,0.0001258,1793,0.0067668,304,0.0007509,224,0.0048039,1793,0.0017569,1793,0.0048259,1793,0.0014195,4,0.0003761,11,0.0011185,1782,0.003569,1793,0.0024237,1793,0.0009461,1793,0.0001689,1793,0.101054,1793,0,0,0.0315458,1793,0.068172,1793,429349,1793
1017.5,1,0,0.384035,0.972615,0.709743,0.224312,0,0,0,0.208612,1993,0.0064402,1993,0.008536,1993,0.193543,1993,0,0,0.0001409,1993,0.0073929,337,0.0008361,249,0.0053661,1993,0.001951,1993,0.0054561,1993,0.0014195,4,0.0003761,11,0.0012345,1982,0.0039222,1993,0.0027508,1993,0.0010555,1993,0.0002014,1993,0.116895,1993,0,0,0.0363245,1993,0.0790509,1993,498083,1993
