time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1081,1,0,0.0760954,0.263907,0.243031,0.34534,0,0,0,0.263477,2127,0.0044719,2127,0.0088806,2127,0.250029,2127,0,0,0.0001561,2127,0.0071882,327,0.00137,266,0.0055498,2127,0.0023802,2127,0.0056519,2127,0.0069933,26,0.0016194,22,0.0014781,2078,0.0089663,2127,0.0036116,2127,0.0011633,2127,0.0002425,2127,0.14626,2127,0,0,0.0425954,2127,0.101479,2127,622810,2127
1181,1,0,0.0532668,0.221779,0.240906,0.278014,0,0,0,0.292721,2327,0.0046349,2327,0.0096893,2327,0.278292,2327,0,0,0.0001764,2327,0.0074377,342,0.0014988,291,0.0060656,2327,0.0026527,2327,0.0064552,2327,0.0073996,27,0.0018145,25,0.0015855,2270,0.0098636,2327,0.0040037,2327,0.001276,2327,0.0002623,2327,0.165505,2327,0,0,0.0483837,2327,0.114661,2327,702572,2327
1281,1,0,0.0372867,0.184881,0.235303,0.271988,0,0,0,0.321035,2527,0.0047974,2527,0.0105579,2527,0.305563,2527,0,0,0.0001969,2527,0.0077357,358,0.0015882,316,0.0066119,2527,0.0029426,2527,0.0073157,2527,0.0073996,27,0.0018739,29,0.001701,2463,0.0102766,2527,0.0044539,2527,0.0013922,2527,0.000301,2527,0.185144,2527,0,0,0.0547559,2527,0.127614,2527,783267,2527
1381,1,0,0.0261007,0.153125,0.227085,0.283488,0,0,0,0.349002,2727,0.0049613,2727,0.0113851,2727,0.33253,2727,0,0,0.0002227,2727,0.0080209,375,0.0016814,341,0.0071563,2727,0.0032367,2727,0.0081595,2727,0.0073996,27,0.0018739,29,0.0018175,2658,0.0106181,2727,0.0048449,2727,0.0015066,2727,0.0003708,2727,0.204673,2727,0,0,0.0609827,2727,0.140597,2727,864260,2727
1481,1,0,0.0182705,0.126154,0.216992,0.317164,0,0,0,0.378052,2927,0.00513,2927,0.012307,2927,0.360479,2927,0,0,0.0002596,2927,0.0083625,394,0.0017776,366,0.0077442,2927,0.0035361,2927,0.0090725,2927,0.0073996,27,0.0018739,29,0.0019318,2849,0.0111139,2927,0.0052851,2927,0.0016439,2927,0.0004231,2927,0.224816,2927,0,0,0.0672692,2927,0.154092,2927,945705,2927
1581,1,0,0.0127893,0.103481,0.205641,0.302552,0,0,0,0.409899,3127,0.0053166,3127,0.0132829,3127,0.391154,3127,0,0,0.000279,3127,0.0088722,416,0.0019251,391,0.0083416,3127,0.0038475,3127,0.009965,3127,0.0074425,28,0.0018739,29,0.0020473,3043,0.0118791,3127,0.0058483,3127,0.0017687,3127,0.0004969,3127,0.246983,3127,0,0,0.0740808,3127,0.16902,3127,1028905,3127
1681,1,0,0.00895254,0.0845753,0.193535,0.258015,0,0,0,0.43683,3327,0.0054635,3327,0.0141992,3327,0.417011,3327,0,0,0.0002922,3327,0.0090545,428,0.002007,416,0.0089203,3327,0.0041331,3327,0.0108438,3327,0.0074425,28,0.0018739,29,0.002168,3243,0.0120125,3327,0.0061318,3327,0.0018995,3327,0.0005208,3327,0.267967,3327,0,0,0.0808267,3327,0.182805,3327,1110705,3327
1781,1,0,0.00626678,0.0689136,0.181072,0.253064,0,0,0,0.46284,3527,0.0056054,3527,0.0150543,3527,0.442013,3527,0,0,0.0003043,3527,0.0092493,441,0.0020909,441,0.0094718,3527,0.0044113,3527,0.0116869,3527,0.0074425,28,0.0018739,29,0.0022974,3443,0.0121472,3527,0.0064156,3527,0.0020386,3527,0.0005452,3527,0.288352,3527,0,0,0.0871781,3527,0.196391,3527,1192505,3527
1881,1,0,0.00438675,0.0560082,0.168566,0.27079,0,0,0,0.488815,3727,0.0057437,3727,0.015935,3727,0.466962,3727,0,0,0.0003173,3727,0.0094283,453,0.0021792,466,0.0100228,3727,0.0046856,3727,0.0125413,3727,0.0074425,28,0.0018739,29,0.0024151,3643,0.0122847,3727,0.0066963,3727,0.0021683,3727,0.0005662,3727,0.308699,3727,0,0,0.0936458,3727,0.209874,3727,1274305,3727
1981,1,0,0.00307072,0.0454207,0.156251,0.26004,0,0,0,0.514924,3927,0.0058948,3927,0.0167965,3927,0.492047,3927,0,0,0.0003297,3927,0.0096279,466,0.0022668,491,0.0105862,3927,0.0049696,3927,0.0134048,3927,0.0074425,28,0.0018739,29,0.0025314,3843,0.0124118,3927,0.006973,3927,0.0023032,3927,0.0005894,3927,0.329055,3927,0,0,0.100147,3927,0.223348,3927,1356105,3927
2081,1,0,0.00214951,0.0367665,0.144303,0.246101,0,0,0,0.541261,4127,0.0060394,4127,0.0176706,4127,0.517357,4127,0,0,0.0003425,4127,0.0098311,478,0.0023621,516,0.0111356,4127,0.0052533,4127,0.0142553,4127,0.0074425,28,0.0018739,29,0.002649,4043,0.0125505,4127,0.0072676,4127,0.0024335,4127,0.0006136,4127,0.349712,4127,0,0,0.106625,4127,0.237086,4127,1437905,4127
2181,1,0,0.00150465,0.0297141,0.132844,0.256275,0,0,0,0.56738,4327,0.0061784,4327,0.0185523,4327,0.542439,4327,0,0,0.0003555,4327,0.0100392,491,0.0024616,541,0.0116847,4327,0.0055405,4327,0.0151163,4327,0.0074425,28,0.0018739,29,0.0027677,4243,0.0126862,4327,0.0075485,4327,0.0025621,4327,0.0006384,4327,0.370045,4327,0,0,0.113004,4327,0.25056,4327,1519705,4327
2281,1,0,0.00105326,0.023982,0.121958,0.261849,0,0,0,0.594141,4527,0.0063267,4527,0.0193923,4527,0.568202,4527,0,0,0.0003709,4527,0.0102159,503,0.0025557,566,0.0122181,4527,0.0058215,4527,0.015951,4527,0.0074425,28,0.0018739,29,0.0028882,4443,0.0128566,4527,0.0078801,4527,0.0026999,4527,0.000669,4527,0.390612,4527,0,0,0.119297,4527,0.264387,4527,1604449,4527
2381,1,0,0.00073728,0.019333,0.111695,0.254449,0,0,0,0.620784,4727,0.0064658,4727,0.0202485,4727,0.593838,4727,0,0,0.0003845,4727,0.0104074,516,0.0026401,591,0.0127711,4727,0.0061012,4727,0.0168297,4727,0.0074425,28,0.0018739,29,0.0030086,4643,0.0129865,4727,0.0081483,4727,0.0028331,4727,0.0006886,4727,0.411535,4727,0,0,0.125705,4727,0.278508,4727,1689449,4727
2481,1,0,0.000516096,0.0155696,0.102083,0.267599,0,0,0,0.648357,4927,0.0066131,4927,0.021168,4927,0.620331,4927,0,0,0.0003978,4927,0.0106071,528,0.002753,616,0.0133526,4927,0.0063891,4927,0.0177218,4927,0.0074425,28,0.0018739,29,0.0031281,4843,0.0131284,4927,0.0084337,4927,0.0029677,4927,0.0007092,4927,0.433132,4927,0,0,0.132395,4927,0.292977,4927,1774449,4927
2581,1,0,0.000361267,0.012528,0.0931273,0.265086,0,0,0,0.675537,5127,0.006754,5127,0.0220596,5127,0.646468,5127,0,0,0.0004112,5127,0.0108061,541,0.00284,641,0.0139154,5127,0.0066793,5127,0.0185999,5127,0.0074425,28,0.0018739,29,0.0032493,5043,0.013266,5127,0.0087067,5127,0.0030977,5127,0.0007278,5127,0.454409,5127,0,0,0.138978,5127,0.307282,5127,1859449,5127
2681,1,0,0.000252887,0.0100729,0.0848219,0.249686,0,0,0,0.703618,5327,0.0068936,5327,0.0229626,5327,0.673496,5327,0,0,0.0004237,5327,0.0110013,553,0.0029346,666,0.0144642,5327,0.0069684,5327,0.0194559,5327,0.0074425,28,0.0019489,31,0.0033652,5243,0.0134058,5327,0.0090115,5327,0.003233,5327,0.0007507,5327,0.475976,5327,0,0,0.145545,5327,0.321852,5327,1944449,5327
2781,1,0,0.000177021,0.00809376,0.0771491,0.258011,0,0,0,0.730141,5527,0.0070321,5527,0.0238331,5527,0.699,5527,0,0,0.0004373,5527,0.0111946,566,0.0030217,691,0.0150015,5527,0.0072458,5527,0.0203031,5527,0.0074425,28,0.0019489,31,0.0034802,5443,0.0135421,5527,0.0092813,5527,0.0033819,5527,0.0007733,5527,0.496802,5527,0,0,0.151817,5527,0.335985,5527,2029449,5527
2881,1,0,0.000123915,0.00649979,0.0700841,0.267098,0,0,0,0.756872,5727,0.0071712,5727,0.0246697,5727,0.724746,5727,0,0,0.000452,5727,0.0113714,578,0.003112,716,0.0155464,5727,0.007523,5727,0.0211911,5727,0.0074425,28,0.0019859,32,0.0035979,5643,0.0137081,5727,0.0095691,5727,0.0035113,5727,0.0007977,5727,0.517981,5727,0,0,0.158255,5727,0.350293,5727,2114449,5727
2981,1,0,8.67403e-05,0.00521718,0.0635974,0.265175,0,0,0,0.783573,5927,0.0073098,5927,0.025533,5927,0.750434,5927,0,0,0.0004677,5927,0.0115658,591,0.0031988,741,0.016104,5927,0.0078154,5927,0.0220514,5927,0.0074425,28,0.0019859,32,0.0037203,5843,0.0138373,5927,0.0098572,5927,0.0036389,5927,0.0008196,5927,0.538831,5927,0,0,0.164676,5927,0.364353,5927,2199449,5927
3081,1,0,6.07182e-05,0.00418589,0.0576563,0.264175,0,0,0,0.810159,6127,0.0074458,6127,0.0263833,6127,0.776025,6127,0,0,0.0004826,6127,0.0117451,603,0.0032833,766,0.016667,6127,0.0081019,6127,0.0229264,6127,0.0074425,28,0.0019859,32,0.0038432,6043,0.0139681,6127,0.0101236,6127,0.0037656,6127,0.0008457,6127,0.559903,6127,0,0,0.171134,6127,0.378564,6127,2284449,6127
3181,1,0,4.25027e-05,0.00335721,0.0522264,0.268615,0,0,0,0.837405,6327,0.007589,6327,0.0272675,6327,0.802231,6327,0,0,0.000499,6327,0.0119421,616,0.0033872,791,0.0172239,6327,0.0083928,6327,0.0237715,6327,0.0074425,28,0.0019859,32,0.0039739,6243,0.0141021,6327,0.0103911,6327,0.0039081,6327,0.0008695,6327,0.580614,6327,0,0,0.177458,6327,0.392543,6327,2369449,6327
3281,1,0,2.97519e-05,0.00269172,0.0472729,0.256551,0,0,0,0.863658,6527,0.0077304,6527,0.0281355,6527,0.827464,6527,0,0,0.0005132,6527,0.0121227,628,0.0034759,816,0.0177758,6527,0.0086653,6527,0.024635,6527,0.0074425,28,0.0019859,32,0.0041059,6443,0.014225,6527,0.0106619,6527,0.0040335,6527,0.0008892,6527,0.601302,6527,0,0,0.183826,6527,0.406487,6527,2454449,6527
3381,1,0,2.08263e-05,0.00215754,0.0427614,0.281513,0,0,0,0.891301,6727,0.0078709,6727,0.0290908,6727,0.854001,6727,0,0,0.0005262,6727,0.0123296,641,0.0035673,841,0.0183525,6727,0.0089628,6727,0.025509,6727,0.0074425,28,0.0019859,32,0.0042443,6643,0.014369,6727,0.0109646,6727,0.0041645,6727,0.00091,6727,0.623084,6727,0,0,0.190481,6727,0.421133,6727,2539449,6727
3481,1,0,1.45784e-05,0.00172895,0.0386581,0.307176,0,0,0,0.919044,6927,0.008013,6927,0.0300087,6927,0.880673,6927,0,0,0.0005392,6927,0.012528,653,0.0036658,866,0.0189264,6927,0.0092515,6927,0.0263822,6927,0.0074425,28,0.0019859,32,0.0043776,6843,0.0145063,6927,0.0112353,6927,0.0042955,6927,0.000931,6927,0.645026,6927,0,0,0.197348,6927,0.435771,6927,2624449,6927
3581,1,0,1.02049e-05,0.0013852,0.0349308,0.258276,0,0,0,0.94617,7127,0.008153,7127,0.0308867,7127,0.90677,7127,0,0,0.0005532,7127,0.0127358,666,0.0037621,891,0.0194802,7127,0.0095363,7127,0.0272389,7127,0.0074425,28,0.0019859,32,0.0045035,7043,0.0146304,7127,0.0115051,7127,0.0044368,7127,0.0009536,7127,0.666051,7127,0,0,0.203773,7127,0.44995,7127,2709449,7127
3681,1,0,7.14343e-06,0.00110959,0.0315487,0.263563,0,0,0,0.973074,7327,0.0082936,7327,0.0317611,7327,0.93265,7327,0,0,0.0005661,7327,0.012941,678,0.0038525,916,0.0200392,7327,0.009814,7327,0.0280951,7327,0.0074425,28,0.0019859,32,0.0046289,7243,0.0147798,7327,0.0117726,7327,0.004571,7327,0.0009745,7327,0.687202,7327,0,0,0.210265,7327,0.464211,7327,2794449,7327
3781,1,0,5.0004e-06,0.000888671,0.0284827,0.257413,0,0,0,0.999647,7527,0.0084307,7527,0.0326228,7527,0.958214,7527,0,0,0.0005791,7527,0.013139,691,0.0039371,941,0.020579,7527,0.0100876,7527,0.0289462,7527,0.0074425,28,0.0019859,32,0.004753,7443,0.0149106,7527,0.0120559,7527,0.0047083,7527,0.0009966,7527,0.708119,7527,0,0,0.216607,7527,0.478355,7527,2879449,7527
3881,1,0,3.50028e-06,0.000711637,0.0257056,0.272699,0,0,0,1.0267,7727,0.0085708,7727,0.033505,7727,0.984233,7727,0,0,0.0005935,7727,0.0133204,703,0.0040222,966,0.021126,7727,0.0103632,7727,0.0298081,7727,0.0074425,28,0.0019859,32,0.0048777,7643,0.0150595,7727,0.0123355,7727,0.0048446,7727,0.0010208,7727,0.729439,7727,0,0,0.223074,7727,0.492684,7727,2964449,7727
3981,1,0,2.4502e-06,0.0005698,0.023192,0.267274,0,0,0,1.0536,7927,0.0087055,7927,0.0343533,7927,1.01014,7927,0,0,0.0006088,7927,0.0135213,716,0.0041066,991,0.0216813,7927,0.0106483,7927,0.0306595,7927,0.0074425,28,0.0019859,32,0.0050141,7843,0.0151879,7927,0.0126237,7927,0.0049906,7927,0.0010453,7927,0.75048,7927,0,0,0.229459,7927,0.50689,7927,3049449,7927
4081,1,0,1.71514e-06,0.000456183,0.0209184,0.262273,0,0,0,1.0801,8127,0.0088444,8127,0.0352379,8127,1.0356,8127,0,0,0.0006244,8127,0.0137017,728,0.0041913,1016,0.0222357,8127,0.0109271,8127,0.0315216,8127,0.0074425,28,0.0019859,32,0.0051423,8043,0.0153169,8127,0.0128993,8127,0.0051263,8127,0.0010662,8127,0.771345,8127,0,0,0.235814,8127,0.520983,8127,3134449,8127
4181,1,0,1.2006e-06,0.000365186,0.0188631,0.269661,0,0,0,1.10681,8327,0.0089839,8327,0.0361228,8327,1.06128,8327,0,0,0.0006374,8327,0.0139359,741,0.004296,1041,0.0227791,8327,0.011208,8327,0.0324268,8327,0.0074425,28,0.0019859,32,0.0052675,8243,0.0154567,8327,0.0131853,8327,0.0052599,8327,0.0010899,8327,0.792386,8327,0,0,0.242227,8327,0.535182,8327,3219449,8327
4281,1,0,8.40418e-07,0.000292317,0.017006,0.259624,0,0,0,1.13369,8527,0.0091244,8527,0.0369982,8527,1.08713,8527,0,0,0.0006502,8527,0.0141281,753,0.0043926,1066,0.0233322,8527,0.0114835,8527,0.0332929,8527,0.0074425,28,0.0019859,32,0.0053946,8443,0.0155886,8527,0.0134773,8527,0.0053888,8527,0.0011086,8527,0.813593,8527,0,0,0.24872,8527,0.549482,8527,3304449,8527
4381,1,0,5.88292e-07,0.000233971,0.0153288,0.284473,0,0,0,1.16072,8727,0.0092627,8727,0.0378766,8727,1.11314,8727,0,0,0.0006633,8727,0.0143312,766,0.0044791,1091,0.023876,8727,0.0117679,8727,0.0341561,8727,0.0074425,28,0.0019859,32,0.0055189,8643,0.0157208,8727,0.0137589,8727,0.005522,8727,0.0011298,8727,0.83497,8727,0,0,0.255259,8727,0.563878,8727,3389449,8727
