time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
236.5,1,0,0,0,0,0.16394,1,0,0,0.0209565,361,0.0035761,361,0.0035199,361,0.0138447,361,0,0,2.39e-05,361,0.0001778,24,0.0001959,46,0.000863,361,0.0002871,361,0.0005085,361,0,0,0.000195,6,0.0001952,358,0.0002326,361,0.0003554,361,0.0001893,361,2.86e-05,361,0.0046714,361,0,0,0.0034408,361,0.0010805,361,16973,361
336.5,1,16,4.8,0.96,0.096,0.212519,0,0,0,0.0426352,561,0.0038186,561,0.0059738,561,0.0328176,561,0,0,3.4e-05,561,0.0003228,39,0.0002673,71,0.0013609,561,0.0006077,561,0.0010173,561,0.0004422,1,0.000195,6,0.000333,557,0.0003985,561,0.000821,561,0.0002782,561,4.42e-05,561,0.0109688,561,0,0,0.0060874,561,0.0046206,561,39875,561
436.5,1,0,3.36,1.44,0.2304,0.129432,0,0,0,0.0561781,761,0.0039594,761,0.0082804,761,0.0439041,761,0,0,4.74e-05,761,0.0004299,52,0.0003537,96,0.0018646,761,0.0008882,761,0.0015436,761,0.0004422,1,0.000195,6,0.0004492,757,0.0005092,761,0.0011026,761,0.000393,761,6.09e-05,761,0.0176406,761,0,0,0.0087005,761,0.0085597,761,64875,761
536.5,1,0,2.352,1.6224,0.3696,0.136819,0,0,0,0.0693745,961,0.0040956,961,0.0105199,961,0.0547158,961,0,0,5.98e-05,961,0.000526,64,0.0004414,121,0.0023519,961,0.001164,961,0.0020664,961,0.0004422,1,0.000195,6,0.0005636,957,0.0006133,961,0.0013656,961,0.000505,961,7.65e-05,961,0.0241407,961,0,0,0.0112685,961,0.0123747,961,89875,961
636.5,1,0,1.6464,1.6272,0.49536,0.126119,0,0,0,0.0823129,1161,0.0042285,1161,0.0127387,1161,0.0652933,1161,0,0,7.29e-05,1161,0.0006369,77,0.0005279,146,0.0028266,1161,0.0014255,1161,0.0025686,1161,0.0004422,1,0.000195,6,0.0006794,1157,0.0007165,1161,0.0016152,1161,0.0006122,1161,9.29e-05,1161,0.030441,1161,0,0,0.0137559,1161,0.0160706,1161,114875,1161
736.5,1,0,1.15248,1.53226,0.59905,0.133469,0,0,0,0.0949332,1361,0.0043602,1361,0.0149144,1361,0.0755962,1361,0,0,8.53e-05,1361,0.0007309,89,0.0006168,171,0.0032868,1361,0.0016764,1361,0.0030554,1361,0.0004422,1,0.000195,6,0.0008025,1357,0.0008199,1361,0.0018548,1361,0.0007151,1361,0.0001082,1361,0.0366453,1361,0,0,0.0162068,1361,0.0197041,1361,139875,1361
836.5,1,0,0.806736,1.38715,0.67786,0.140731,0,0,0,0.108057,1561,0.0044987,1561,0.0172568,1561,0.0862294,1561,0,0,9.8e-05,1561,0.0008435,102,0.0007048,196,0.0037949,1561,0.0019606,1561,0.0035752,1561,0.0004422,1,0.000195,6,0.0009188,1557,0.0009279,1561,0.0021259,1561,0.0008294,1561,0.0001255,1561,0.0432981,1561,0,0,0.0188576,1561,0.0235877,1561,164875,1561
936.5,1,0,0.564715,1.22266,0.73234,0.133969,0,0,0,0.120908,1761,0.0046349,1761,0.0194704,1761,0.0967208,1761,0,0,0.0001118,1761,0.0009342,114,0.0007903,221,0.0042672,1761,0.0022203,1761,0.0040803,1761,0.0004422,1,0.000195,6,0.001034,1757,0.0010306,1761,0.0023825,1761,0.0009376,1761,0.0001429,1761,0.0496418,1761,0,0,0.0213818,1761,0.0272904,1761,189875,1761
1036.5,1,0,0.395301,1.05719,0.764826,0.122332,0,0,0,0.133385,1961,0.0047621,1961,0.0216571,1961,0.106874,1961,0,0,0.0001283,1961,0.0010397,127,0.0008742,246,0.0047301,1961,0.0024756,1961,0.004565,1961,0.0004422,1,0.000195,6,0.0011463,1957,0.0011297,1961,0.0026218,1961,0.0010426,1961,0.0001607,1961,0.0558424,1961,0,0,0.0238268,1961,0.0309262,1961,214875,1961
1136.5,1,0,0.27671,0.901096,0.778453,0.13167,0,0,0,0.146395,2161,0.0048944,2161,0.0239692,2161,0.117431,2161,0,0,0.0001413,2161,0.0011348,139,0.0009587,271,0.0052041,2161,0.0027425,2161,0.0050633,2161,0.0004422,1,0.000195,6,0.0012584,2157,0.0012412,2161,0.0028739,2161,0.0011511,2161,0.0001756,2161,0.0622291,2161,0,0,0.0263462,2161,0.0346778,2161,239875,2161
