time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1247.5,1,0,0.437546,1.24082,1.18795,0.353053,0,0,0,0.36544,2379,0.0056478,2379,0.0280947,2379,0.331577,2379,0,0,0.0001806,2379,0.0083903,380,0.0013267,297,0.0067347,2379,0.0038393,2379,0.0175699,2379,0.0084167,24,0.0012678,11,0.0019067,2354,0.0089326,2379,0.0034746,2379,0.0013565,2379,0.0002413,2379,0.223147,2379,0,0,0.061095,2379,0.157744,2379,1017509,2379
1347.5,1,0,0.306282,1.05392,1.17455,0.386953,0,0,0,0.402057,2579,0.0058129,2579,0.030528,2579,0.365583,2579,0,0,0.0001965,2579,0.0085687,392,0.0014432,322,0.007298,2579,0.0041857,2579,0.0197066,2579,0.0084167,24,0.0012678,11,0.0020385,2554,0.0090883,2579,0.0037447,2579,0.0014834,2579,0.000259,2579,0.251081,2579,0,0,0.0681576,2579,0.178059,2579,1144509,2579
1447.5,1,0,0.214398,0.886012,1.1457,0.374629,0,0,0,0.438563,2779,0.0059852,2779,0.0330271,2779,0.399409,2779,0,0,0.0002118,2779,0.0087515,405,0.0015399,347,0.007869,2779,0.0045359,2779,0.0218815,2779,0.0084167,24,0.0012678,11,0.0021695,2754,0.0092399,2779,0.0040298,2779,0.0016139,2779,0.0002764,2779,0.278871,2779,0,0,0.0751802,2779,0.198288,2779,1271509,2779
1547.5,1,0,0.150078,0.738825,1.10501,0.392115,0,0,0,0.477359,2979,0.0061676,2979,0.0357112,2979,0.435329,2979,0,0,0.0002281,2979,0.0089545,417,0.0016399,372,0.008476,2979,0.0049204,2979,0.0241518,2979,0.0084167,24,0.0012678,11,0.002305,2954,0.009394,2979,0.0043117,2979,0.0017487,2979,0.000294,2979,0.308428,2979,0,0,0.0829968,2979,0.21948,2979,1398509,2979
1647.5,1,0,0.105055,0.612071,1.05571,0.431015,0,0,0,0.518868,3179,0.0063553,3179,0.0387335,3179,0.473617,3179,0,0,0.0002447,3179,0.0091711,430,0.0017543,397,0.0090897,3179,0.005311,3179,0.0268015,3179,0.0084167,24,0.0012678,11,0.0024455,3154,0.0095614,3179,0.0046036,3179,0.0018895,3179,0.000312,3179,0.339667,3179,0,0,0.0911582,3179,0.241969,3179,1525509,3179
1747.5,1,0,0.0735383,0.504365,1.00058,0.369078,0,0,0,0.558858,3379,0.0065323,3379,0.0415529,3379,0.510599,3379,0,0,0.0002621,3379,0.0094193,442,0.0018639,422,0.0097029,3379,0.0056897,3379,0.0291067,3379,0.0084167,24,0.0012678,11,0.0025869,3354,0.0097259,3379,0.004887,3379,0.0020269,3379,0.0003304,3379,0.37012,3379,0,0,0.0993197,3379,0.263662,3379,1652509,3379
1847.5,1,0,0.0514768,0.413787,0.9419,0.402341,0,0,0,0.597957,3579,0.0067048,3579,0.0443324,3579,0.546735,3579,0,0,0.0002771,3579,0.0096298,455,0.0019695,447,0.0102956,3579,0.0060625,3579,0.0313322,3579,0.0084167,24,0.0012678,11,0.0027186,3554,0.0098957,3579,0.0051761,3579,0.0021596,3579,0.0003509,3579,0.399904,3579,0,0,0.107102,3579,0.28506,3579,1779509,3579
1947.5,1,0,0.0360338,0.338236,0.881534,0.364491,0,0,0,0.636741,3779,0.0068724,3779,0.0469695,3779,0.582704,3779,0,0,0.0002929,3779,0.009798,467,0.0020653,472,0.0108744,3779,0.0064453,3779,0.0335259,3779,0.0084167,24,0.0012678,11,0.0028498,3754,0.0100577,3779,0.005458,3779,0.002297,3779,0.000369,3779,0.429148,3779,0,0,0.114619,3779,0.306206,3779,1906509,3779
2047.5,1,0,0.0252237,0.275634,0.820944,0.39949,0,0,0,0.675692,3979,0.0070476,3979,0.049871,3979,0.618569,3979,0,0,0.0003081,3979,0.0100007,480,0.0021711,497,0.0114711,3979,0.0068088,3979,0.0357516,3979,0.0084167,24,0.0012678,11,0.0029842,3954,0.0102176,3979,0.005737,3979,0.0024385,3979,0.0003883,3979,0.458734,3979,0,0,0.122398,3979,0.327456,3979,2033509,3979
2147.5,1,0,0.0176566,0.224038,0.761253,0.378889,0,0,0,0.714255,4179,0.0072162,4179,0.0525232,4179,0.6543,4179,0,0,0.0003257,4179,0.0101646,492,0.0022744,522,0.0120543,4179,0.007175,4179,0.0379618,4179,0.0084167,24,0.0012678,11,0.0031171,4154,0.0103884,4179,0.0060188,4179,0.0025756,4179,0.0004069,4179,0.488267,4179,0,0,0.130105,4179,0.348643,4179,2160509,4179
2247.5,1,0,0.0123596,0.181703,0.703298,0.385327,0,0,0,0.754152,4379,0.0073953,4379,0.0554293,4379,0.691101,4379,0,0,0.0003424,4379,0.010372,505,0.0023829,547,0.0126491,4379,0.0075524,4379,0.0402402,4379,0.0084167,24,0.0012678,11,0.0032518,4354,0.0105566,4379,0.006301,4379,0.0027154,4379,0.0004252,4379,0.51861,4379,0,0,0.138047,4379,0.370423,4379,2287509,4379
2347.5,1,0,0.00865171,0.147092,0.647678,0.422339,0,0,0,0.795929,4579,0.0075714,4579,0.058348,4579,0.729773,4579,0,0,0.0003599,4579,0.0105624,517,0.0024916,572,0.0132567,4579,0.0079453,4579,0.0425674,4579,0.0084167,24,0.0012678,11,0.0033924,4554,0.0107248,4579,0.0065906,4579,0.0028554,4579,0.0004436,4579,0.550701,4579,0,0,0.146853,4579,0.393143,4579,2414509,4579
