time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1085,1,0,0.100308,0.358859,0.340102,0.339023,0,0,0,0.379241,2132,0.0058602,2132,0.0102051,2132,0.363071,2132,0,0,0.0001854,2132,0.0099687,338,0.0018808,267,0.0065612,2132,0.0027037,2132,0.0086733,2132,0.0198306,61,0.001917,10,0.0019952,2059,0.0179065,2132,0.0042334,2132,0.0013252,2132,0.0003849,2132,0.224431,2132,0,0,0.0723425,2132,0.148962,2132,701920,2132
1185,1,0,0.0702153,0.301131,0.336205,0.378436,0,0,0,0.416878,2332,0.0060663,2332,0.0112555,2332,0.399443,2332,0,0,0.0002058,2332,0.0103025,353,0.0020142,292,0.0073273,2332,0.0029904,2332,0.009823,2332,0.0198306,61,0.001917,10,0.0021711,2257,0.0182572,2332,0.0046147,2332,0.0014765,2332,0.0004096,2332,0.253396,2332,0,0,0.083313,2332,0.166536,2332,784694,2332
1285,1,0,0.0491507,0.250735,0.327658,0.322774,0,0,0,0.452554,2532,0.0062558,2532,0.0122374,2532,0.433939,2532,0,0,0.0002234,2532,0.0105589,366,0.0021612,317,0.0079932,2532,0.0032537,2532,0.0109207,2532,0.0200517,62,0.001917,10,0.0023353,2456,0.0189008,2532,0.005013,2532,0.0016185,2532,0.0004263,2532,0.280314,2532,0,0,0.0931076,2532,0.18318,2532,863158,2532
1385,1,0,0.0344055,0.207469,0.315639,0.298736,0,0,0,0.485862,2732,0.0064588,2732,0.013168,2732,0.466102,2732,0,0,0.0002374,2732,0.0106902,379,0.0024035,342,0.0085295,2732,0.0035133,2732,0.0118031,2732,0.0216091,67,0.001917,10,0.0026617,2651,0.0205403,2732,0.0054906,2732,0.0017314,2732,0.0004424,2732,0.300086,2732,0,0,0.100475,2732,0.195282,2732,919318,2732
1485,1,0,0.0240838,0.170792,0.301154,0.442298,0,0,0,0.527316,2932,0.0066762,2932,0.0141309,2932,0.506367,2932,0,0,0.0002527,2932,0.0108082,391,0.0026714,367,0.0090918,2932,0.0037614,2932,0.0126584,2932,0.0257254,81,0.001917,10,0.00291,2837,0.0233175,2932,0.0059564,2932,0.001862,2932,0.0004588,2932,0.325036,2932,0,0,0.108736,2932,0.211612,2932,986868,2932
1585,1,0,0.0168587,0.140005,0.285039,0.414087,0,0,0,0.575701,3132,0.006881,3132,0.0151039,3132,0.553564,3132,0,0,0.0002681,3132,0.0109888,405,0.0029058,392,0.0096526,3132,0.0040145,3132,0.0135418,3132,0.0314696,95,0.001917,10,0.0031847,3023,0.027609,3132,0.0064324,3132,0.0019889,3132,0.0007906,3132,0.353214,3132,0,0,0.117577,3132,0.230493,3132,1063814,3132
1685,1,0,0.0118011,0.114364,0.267972,0.114135,0,0,0,0.608201,3332,0.0070546,3332,0.0160341,3332,0.584951,3332,0,0,0.0002815,3332,0.0114056,420,0.003087,417,0.0102952,3332,0.0042642,3332,0.0144534,3332,0.0336447,102,0.001917,10,0.003387,3217,0.028747,3332,0.0068106,3332,0.0021332,3332,0.0008292,3332,0.37426,3332,0,0,0.125124,3332,0.243589,3332,1125984,3332
1785,1,0,0.00826075,0.0931436,0.250489,0.509047,0,0,0,0.638768,3532,0.0072357,3532,0.016998,3532,0.614364,3532,0,0,0.0002953,3532,0.0136436,488,0.0032279,442,0.0109908,3532,0.004519,3532,0.0151342,3532,0.035284,106,0.0020895,11,0.0036037,3415,0.0305241,3532,0.0071054,3532,0.0022601,3532,0.000854,3532,0.389502,3532,0,0,0.131978,3532,0.25181,3532,1168894,3532
1885,1,0,0.00578253,0.0756714,0.233007,0.604859,0,0,0,0.685597,3732,0.0074476,3732,0.0181166,3732,0.659853,3732,0,0,0.0003117,3732,0.0166859,575,0.0033763,467,0.0117901,3732,0.0048283,3732,0.0161052,3732,0.035284,106,0.0020895,11,0.0037747,3615,0.0323592,3732,0.007434,3732,0.0023912,3732,0.0008763,3732,0.420076,3732,0,0,0.144366,3732,0.269737,3732,1247796,3732
1985,1,0,0.00404777,0.0613467,0.215841,0.397286,0,0,0,0.738456,3932,0.0076914,3932,0.0192027,3932,0.711372,3932,0,0,0.0003267,3932,0.0171443,594,0.0036597,492,0.0123603,3932,0.0050904,3932,0.0169768,3932,0.0398972,117,0.0020895,11,0.0039813,3804,0.0367619,3932,0.0080963,3932,0.0025152,3932,0.0008944,3932,0.451929,3932,0,0,0.154149,3932,0.291447,3932,1333741,3932
2085,1,0,0.00283344,0.049644,0.199221,0.366561,0,0,0,0.773612,4132,0.0078483,4132,0.0201672,4132,0.745397,4132,0,0,0.0003414,4132,0.0175942,609,0.0038001,517,0.0130843,4132,0.0053334,4132,0.0177798,4132,0.0403297,119,0.0020895,11,0.0041317,4003,0.0371335,4132,0.0084209,4132,0.0026525,4132,0.0009321,4132,0.479245,4132,0,0,0.164617,4132,0.307747,4132,1412551,4132
2185,1,0,0.00198341,0.0401119,0.18331,0.325398,0,0,0,0.808284,4332,0.0080184,4332,0.0211657,4332,0.778892,4332,0,0,0.0003572,4332,0.0178398,623,0.0039264,542,0.0137065,4332,0.0055712,4332,0.0185461,4332,0.0405931,121,0.0021545,12,0.0042715,4201,0.0374422,4332,0.00879,4332,0.0027976,4332,0.0009583,4332,0.506077,4332,0,0,0.173781,4332,0.324915,4332,1484250,4332
2285,1,0,0.00138838,0.0323672,0.168216,0.369387,0,0,0,0.851614,4532,0.0082054,4532,0.0221667,4532,0.821023,4532,0,0,0.0003698,4532,0.0184222,639,0.0040698,567,0.014285,4532,0.0058412,4532,0.0194173,4532,0.0434353,125,0.0021545,12,0.0045152,4396,0.0394566,4532,0.0092607,4532,0.0029357,4532,0.001389,4532,0.534101,4532,0,0,0.183083,4532,0.343234,4532,1562030,4532
2385,1,0,0.000971869,0.0260881,0.154003,0.424137,0,0,0,0.889913,4732,0.0083971,4732,0.0231459,4732,0.858142,4732,0,0,0.0003851,4732,0.0185921,652,0.0042058,592,0.0148692,4732,0.0061169,4732,0.0205084,4732,0.0439583,126,0.0021545,12,0.0046598,4595,0.040112,4732,0.0096304,4732,0.0030734,4732,0.0014056,4732,0.562492,4732,0,0,0.192802,4732,0.361472,4732,1638748,4732
2485,1,0,0.000680309,0.0210066,0.140704,0.384062,0,0,0,0.928971,4932,0.0085504,4932,0.0241515,4932,0.896032,4932,0,0,0.0004001,4932,0.0189713,666,0.0043373,617,0.0156072,4932,0.0063895,4932,0.0216104,4932,0.044486,128,0.00221,13,0.0048052,4794,0.0404725,4932,0.0099694,4932,0.0032113,4932,0.0014282,4932,0.592033,4932,0,0,0.203427,4932,0.379819,4932,1722848,4932
2585,1,0,0.000476216,0.0169005,0.128323,0.336048,0,0,0,0.966503,5132,0.0087152,5132,0.0251211,5132,0.932421,5132,0,0,0.0004155,5132,0.0192141,680,0.004441,642,0.0162671,5132,0.0066479,5132,0.0227027,5132,0.044486,128,0.002249,14,0.0049453,4994,0.040682,5132,0.0102911,5132,0.0033632,5132,0.0014435,5132,0.621869,5132,0,0,0.214448,5132,0.398098,5132,1810448,5132
2685,1,0,0.000333351,0.0135871,0.11685,0.384073,0,0,0,1.00512,5332,0.008877,5332,0.0260554,5332,0.969929,5332,0,0,0.0004307,5332,0.0194772,693,0.0045551,667,0.0169797,5332,0.0069371,5332,0.0237758,5332,0.044486,128,0.002249,14,0.0050996,5194,0.0408459,5332,0.0105998,5332,0.0035098,5332,0.0014606,5332,0.65281,5332,0,0,0.22673,5332,0.416255,5332,1898048,5332
2785,1,0,0.000233346,0.0109163,0.106256,0.460298,0,0,0,1.04799,5532,0.0090592,5532,0.0271186,5532,1.01155,5532,0,0,0.0004472,5532,0.0197488,706,0.0046891,692,0.0177473,5532,0.0072383,5532,0.0249815,5532,0.044486,128,0.0022845,15,0.005267,5394,0.0410353,5532,0.0109386,5532,0.0036598,5532,0.0014773,5532,0.686472,5532,0,0,0.240342,5532,0.435865,5532,1985648,5532
2885,1,0,0.000163342,0.00876573,0.0965073,0.420973,0,0,0,1.09173,5732,0.0092473,5732,0.0282978,5732,1.05392,5732,0,0,0.000466,5732,0.0201077,718,0.0048432,717,0.0185668,5732,0.0075545,5732,0.0262368,5732,0.044486,128,0.0022845,15,0.005431,5594,0.0412189,5732,0.0113055,5732,0.0038315,5732,0.0014942,5732,0.722019,5732,0,0,0.254398,5732,0.456852,5732,2073248,5732
2985,1,0,0.000114339,0.00703545,0.0875601,0.376122,0,0,0,1.13375,5932,0.0094298,5932,0.029399,5932,1.09464,5932,0,0,0.0004829,5932,0.0204728,731,0.0049874,742,0.0193554,5932,0.0078483,5932,0.027453,5932,0.044486,128,0.0022845,15,0.0055939,5794,0.0413843,5932,0.0116854,5932,0.0039894,5932,0.0015116,5932,0.756234,5932,0,0,0.2678,5932,0.47712,5932,2160848,5932
