time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
223.5,1,0,0,0,0,0.198853,1,0,0,0.0097304,340,0.0027842,340,0.0032601,340,0.0036692,340,0,0,1.86e-05,310,0.0001753,23,0.0001183,39,0.0001312,310,0.0002451,310,1.25e-05,11,9.42e-05,2,0,0,0.0001917,306,0.0002805,310,0.0001768,310,0.0002335,310,2.53e-05,310,0.0004551,310,0,0,0.0002436,310,3.36e-05,11,524,310
323.5,1,16,4.8,0.96,0.096,0.153649,0,0,0,0.0282712,540,0.0029646,540,0.0057088,540,0.0195705,540,0,0,2.97e-05,510,0.0003886,45,0.0002025,64,0.0006553,510,0.0005012,510,0.0004798,211,0.0005493,4,0,0,0.0003253,505,0.0004404,510,0.0006707,510,0.000318,510,4.58e-05,510,0.0058531,510,0,0,0.0026058,510,0.0029604,211,20316,510
423.5,1,0,3.36,1.44,0.2304,0.143061,0,0,0,0.0416263,740,0.0031013,740,0.0079703,740,0.030519,740,0,0,4.31e-05,710,0.000547,62,0.0002892,89,0.0011191,710,0.0007539,710,0.0009871,411,0.0005493,4,0,0,0.000438,705,0.0005456,710,0.0010363,710,0.000428,710,6.51e-05,710,0.0122127,710,0,0,0.0049973,710,0.0068026,411,45316,710
