time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
221.5,1,0,0,0,0,0.202026,1,0,0,0.0214817,332,0.0030966,332,0.0037953,332,0.0145741,332,0,0,2.06e-05,332,0.0001544,21,0.0001854,42,0.0008249,332,0.0002466,332,0.0004502,332,0,0,0.0002266,5,0.0001987,328,0.000236,332,0.000343,332,0.0001982,332,2.94e-05,332,0.0047752,332,0,0,0.0034508,332,0.0011721,332,15604,332
321.5,1,17,5.1,1.02,0.102,0.208992,0,0,0,0.0497026,532,0.0033253,532,0.007605,532,0.0387468,532,0,0,3.85e-05,532,0.000279,34,0.0002866,67,0.0014875,532,0.0004506,532,0.0010726,532,0.0004947,1,0.0002266,5,0.0003718,527,0.0004099,532,0.0006926,532,0.0003065,532,5.5e-05,532,0.0136757,532,0,0,0.006894,532,0.0063502,532,38176,532
421.5,1,0,3.57,1.53,0.2448,0.176067,0,0,0,0.0671853,732,0.003492,732,0.0111024,732,0.0525567,732,0,0,5.41e-05,732,0.0003854,46,0.0003982,92,0.0021334,732,0.0006191,732,0.0017284,732,0.0004947,1,0.0002266,5,0.0005071,727,0.0005482,732,0.0010325,732,0.000445,732,7.45e-05,732,0.0218085,732,0,0,0.009838,732,0.0114056,732,62376,732
521.5,1,0,2.499,1.7238,0.3927,0.186404,0,0,0,0.0855775,932,0.003672,932,0.0147126,932,0.0671504,932,0,0,6.87e-05,932,0.0005252,59,0.00052,117,0.0028127,932,0.0008059,932,0.002408,932,0.0004947,1,0.0002266,5,0.0006494,927,0.0006925,932,0.001392,932,0.0005908,932,9.51e-05,932,0.0307152,932,0,0,0.0132064,932,0.016807,932,86576,932
621.5,1,0,1.7493,1.7289,0.52632,0.204768,0,0,0,0.106364,1132,0.0038623,1132,0.0190056,1132,0.0834442,1132,0,0,8.78e-05,1132,0.0006771,71,0.0006489,142,0.0035551,1132,0.001014,1132,0.0031225,1132,0.0004947,1,0.0002266,5,0.0007988,1127,0.0008497,1132,0.0017719,1132,0.0007473,1132,0.0001222,1132,0.0408654,1132,0,0,0.0170385,1132,0.022974,1132,110776,1132
721.5,1,0,1.22451,1.62802,0.63649,0.20373,0,0,0,0.125963,1332,0.0040478,1332,0.0230314,1332,0.0988215,1332,0,0,0.0001042,1332,0.0008256,84,0.0007777,167,0.0042658,1332,0.001211,1332,0.0038112,1332,0.0004947,1,0.0002266,5,0.0009443,1327,0.0009958,1332,0.0021239,1332,0.0008916,1332,0.0001463,1332,0.0502297,1332,0,0,0.0204672,1332,0.0287646,1332,134976,1332
821.5,1,0,0.857157,1.47385,0.720226,0.242918,0,0,0,0.147347,1532,0.0042524,1532,0.0274784,1532,0.115543,1532,0,0,0.0001241,1532,0.0009634,96,0.0009046,192,0.0050351,1532,0.0014245,1532,0.0045555,1532,0.0004947,1,0.0002266,5,0.0010947,1527,0.0011595,1532,0.0025039,1532,0.0010541,1532,0.0001752,1532,0.0606147,1532,0,0,0.024371,1532,0.0350838,1532,159176,1532
