time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
223.5,1,0,0,0,0,0.150757,1,0,0,0.0202144,338,0.0031129,338,0.0034949,338,0.0135931,338,0,0,2.16e-05,338,0.0001645,22,0.0001859,42,0.0007559,338,0.0002783,338,0.000429,338,0,0,0.0002201,6,0.0001866,324,0.0003224,338,0.0003468,338,0.0002064,338,2.83e-05,338,0.0056396,338,0,0,0.004389,338,0.0010958,338,15892,338
323.5,1,20,6,1.2,0.12,0.179615,1,0,0,0.0390627,538,0.0034115,538,0.006045,538,0.0295838,538,0,0,3.49e-05,538,0.0002839,36,0.0002769,67,0.0012621,538,0.0005651,538,0.0009068,538,0.0006033,1,0.0002422,8,0.0003297,523,0.0004777,538,0.000605,538,0.0003015,538,4.23e-05,538,0.0125051,538,0,0,0.0075013,538,0.0047257,538,38020,538
423.5,1,0,4.2,1.8,0.288,0.373709,1,0,0,0.0630138,738,0.0035678,738,0.0085769,738,0.0508366,738,0,0,5.29e-05,738,0.0010465,60,0.0004049,92,0.001899,738,0.0008746,738,0.0016486,738,0.0022014,3,0.0003122,9,0.0005467,722,0.0016031,738,0.0008756,738,0.0004443,738,7.22e-05,738,0.024923,738,0,0,0.0120528,738,0.0124019,738,94107,738
523.5,1,0,2.94,2.028,0.462,0.408471,1,0,0,0.100659,938,0.0037137,938,0.0110125,938,0.0858897,938,0,0,6.61e-05,938,0.0054834,221,0.0005079,117,0.0024899,938,0.0012645,938,0.0026157,938,0.0022014,3,0.0003122,9,0.0006934,922,0.0043858,938,0.0010889,938,0.0005147,938,9.21e-05,938,0.0403303,938,0,0,0.0170893,938,0.0226305,938,175024,938
623.5,1,0,2.058,2.034,0.6192,0.276209,0,0,0,0.127887,1138,0.0038624,1138,0.0134386,1138,0.110531,1138,0,0,8.13e-05,1138,0.0067306,272,0.0006068,142,0.0030544,1138,0.0015911,1138,0.0034994,1138,0.0022014,3,0.000326,10,0.0008164,1122,0.0052303,1138,0.0014379,1138,0.0006301,1138,0.0001325,1138,0.0564333,1138,0,0,0.0224589,1138,0.0330287,1138,255735,1138
723.5,1,0,1.4406,1.91532,0.748812,0.407273,0,0,0,0.169202,1338,0.0040758,1338,0.015953,1338,0.149108,1338,0,0,9.65e-05,1338,0.0070336,286,0.000803,167,0.0035644,1338,0.0019353,1338,0.0047575,1338,0.0085586,17,0.0004008,11,0.0010386,1308,0.0089161,1338,0.001829,1338,0.0007439,1338,0.0001527,1338,0.0777291,1338,0,0,0.0286869,1338,0.0477112,1338,345072,1338
823.5,1,0,1.00842,1.73394,0.847325,0.434264,0,0,0,0.217597,1538,0.0042845,1538,0.0186302,1538,0.194605,1538,0,0,0.0001128,1538,0.0073811,300,0.0009761,192,0.004139,1538,0.0023265,1538,0.0069596,1538,0.0145688,28,0.0004008,11,0.0012351,1498,0.0120083,1538,0.0022063,1538,0.0008627,1538,0.0001791,1538,0.105273,1538,0,0,0.0372269,1538,0.0662145,1538,456579,1538
923.5,1,0,0.705894,1.52833,0.915425,0.270839,0,0,0,0.25344,1738,0.0044349,1738,0.021053,1738,0.227863,1738,0,0,0.0001278,1738,0.007645,316,0.0010881,217,0.0046614,1738,0.0026815,1738,0.0089276,1738,0.0149144,31,0.0004008,11,0.0013755,1695,0.0125173,1738,0.0025411,1738,0.0009901,1738,0.0002064,1738,0.130819,1738,0,0,0.0451812,1738,0.0832741,1738,567603,1738
1023.5,1,0,0.494126,1.32149,0.956032,0.458388,0,0,0,0.286585,1938,0.0045824,1938,0.0235984,1938,0.258303,1938,0,0,0.0001407,1938,0.0106801,415,0.0011913,242,0.0052388,1938,0.00302,1938,0.0096534,1938,0.0166203,35,0.0005255,12,0.0016265,1893,0.0152928,1938,0.0027984,1938,0.0010821,1938,0.0002333,1938,0.1439,1938,0,0,0.0513022,1938,0.0900859,1938,620664,1938
1123.5,1,0,0.345888,1.12637,0.973066,0.4752,0,0,0,0.321948,2138,0.0047491,2138,0.0261448,2138,0.290942,2138,0,0,0.0001545,2138,0.013236,502,0.0012807,267,0.0058326,2138,0.0033516,2138,0.0105937,2138,0.0166203,35,0.0005255,12,0.0017661,2093,0.017124,2138,0.0030665,2138,0.0011826,2138,0.000255,2138,0.163776,2138,0,0,0.0596472,2138,0.10121,2138,704902,2138
