time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
83.5,1,0,0,0,0,0.12146,2,0,0,0.0084558,127,0.0023976,127,0.0004924,127,0.0055593,127,0,0,7.5e-06,127,7.05e-05,9,7.21e-05,16,0.0002974,127,0.0001451,127,0.0001822,127,4.3e-06,1,0.0002205,6,9.53e-05,123,0.0001252,127,0.0001464,127,7.42e-05,127,1.95e-05,127,0.0015897,127,0,0,0.0010967,127,0.0004327,127,5969,127
183.5,1,3,0.9,0.18,0.018,0.305934,1,0,0,0.0460903,327,0.0026617,327,0.0015942,327,0.0418194,327,0,0,2.39e-05,327,0.0002584,22,0.0002544,41,0.0009225,327,0.0004193,327,0.0009059,327,0.0019973,10,0.0002205,6,0.0003272,314,0.0031139,327,0.0006098,327,0.0001831,327,5.47e-05,327,0.0218971,327,0,0,0.0067562,327,0.0148142,327,72558,327
283.5,1,0,0.63,0.27,0.0432,0.468059,1,0,0,0.0819007,527,0.0028713,527,0.0026662,527,0.0763392,527,0,0,3.69e-05,527,0.0003972,35,0.0004262,66,0.0015589,527,0.0006961,527,0.0016568,527,0.0030893,20,0.0002205,6,0.0005479,504,0.0056031,527,0.0010404,527,0.000322,527,8.24e-05,527,0.044898,527,0,0,0.0136663,527,0.0305345,527,144708,527
383.5,1,0,0.441,0.3042,0.0693,0.37461,0,0,0,0.116994,727,0.0030411,727,0.0037125,727,0.110208,727,0,0,5.24e-05,727,0.0005376,47,0.0005441,91,0.0022147,727,0.0009725,727,0.002549,727,0.0030893,20,0.0002205,6,0.0006944,704,0.0057642,727,0.001389,727,0.0004751,727,0.0001032,727,0.072946,727,0,0,0.0226713,727,0.0490918,727,232108,727
483.5,1,0,0.3087,0.3051,0.09288,0.333022,0,0,0,0.15149,927,0.0032131,927,0.0047678,927,0.143464,927,0,0,6.4e-05,927,0.0006847,60,0.0006473,116,0.0028721,927,0.0012363,927,0.0034085,927,0.0030893,20,0.0002205,6,0.0008367,904,0.005945,927,0.001743,927,0.0006404,927,0.0001273,927,0.100748,927,0,0,0.0313838,927,0.0676214,927,319508,927
583.5,1,0,0.21609,0.287298,0.112322,0.377597,0,0,0,0.187387,1127,0.0033899,1127,0.0058588,1127,0.178082,1127,0,0,7.64e-05,1127,0.0008223,72,0.0007577,141,0.0035452,1127,0.0015187,1127,0.0043239,1127,0.0030893,20,0.0002205,6,0.0009842,1104,0.006115,1127,0.0020905,1127,0.0007896,1127,0.00015,1127,0.129417,1127,0,0,0.0403674,1127,0.0867724,1127,406908,1127
683.5,1,0,0.151263,0.260091,0.127099,0.175848,0,0,0,0.210626,1327,0.0036247,1327,0.0069553,1327,0.199982,1327,0,0,8.97e-05,1327,0.0009568,85,0.0009646,166,0.0041461,1327,0.0017746,1327,0.0048558,1327,0.0039639,29,0.0002205,6,0.0011283,1295,0.007982,1327,0.0027141,1327,0.0009333,1327,0.0001704,1327,0.139147,1327,0,0,0.0447199,1327,0.0919739,1327,435924,1327
783.5,1,0,0.105884,0.22925,0.137314,0.11831,0,0,0,0.223358,1527,0.0038139,1527,0.0081421,1527,0.211329,1527,0,0,0.0001049,1527,0.0011022,97,0.0010813,191,0.0048825,1527,0.0020618,1527,0.005372,1527,0.0039639,29,0.0002205,6,0.001278,1493,0.0081765,1527,0.0031114,1527,0.0011177,1527,0.0001926,1527,0.144372,1527,0,0,0.0481855,1527,0.0936091,1527,449327,1527
883.5,1,0,0.0741189,0.198223,0.143405,0.364122,0,0,0,0.254405,1727,0.0040282,1727,0.0093145,1727,0.24098,1727,0,0,0.000119,1727,0.001272,110,0.0012605,216,0.0055774,1727,0.002391,1727,0.0061501,1727,0.0053033,36,0.0002205,6,0.0014683,1685,0.0109739,1727,0.0035694,1727,0.0012928,1727,0.0002166,1727,0.163107,1727,0,0,0.0550106,1727,0.105234,1727,502783,1727
983.5,1,0,0.0518832,0.168955,0.14596,0.387045,0,0,0,0.292551,1927,0.0042205,1927,0.0103893,1927,0.277849,1927,0,0,0.0001321,1927,0.0014102,122,0.0014103,241,0.0062312,1927,0.002701,1927,0.0068721,1927,0.0055529,39,0.0002205,6,0.0016186,1882,0.0119745,1927,0.0039726,1927,0.0014475,1927,0.0002396,1927,0.193067,1927,0,0,0.0642129,1927,0.125503,1927,594522,1927
1083.5,1,0,0.0363182,0.142428,0.145607,0.337245,0,0,0,0.328289,2127,0.0043911,2127,0.01139,2127,0.312406,2127,0,0,0.0001456,2127,0.0015572,135,0.001525,266,0.0068657,2127,0.0029969,2127,0.007591,2127,0.0055529,39,0.0002205,6,0.0017596,2082,0.0121448,2127,0.0043049,2127,0.0015984,2127,0.0002591,2127,0.222858,2127,0,0,0.0733118,2127,0.145677,2127,687322,2127
1183.5,1,0,0.0254228,0.119027,0.142949,0.34277,0,0,0,0.361841,2327,0.004556,2327,0.0123711,2327,0.344802,2327,0,0,0.0001595,2327,0.0016705,147,0.001631,291,0.0074777,2327,0.0032626,2327,0.0082349,2327,0.0055529,39,0.0002205,6,0.0018982,2282,0.0123011,2327,0.0046242,2327,0.0017389,2327,0.0002875,2327,0.250853,2327,0,0,0.0815366,2327,0.165023,2327,780122,2327
