time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
234,1,0,0,0,0,0.15564,1,0,0,0.0199504,355,0.003587,355,0.0032812,355,0.0130663,355,0,0,2.51e-05,355,0.0002164,24,0.0001963,45,0.0007997,355,0.0002777,355,0.0004795,355,0,0,0.0002582,6,0.0001949,350,0.0002439,355,0.0003421,355,0.000189,355,2.94e-05,355,0.0043816,355,0,0,0.0031559,355,0.0010713,355,16691,355
334,1,16,4.8,0.96,0.096,0.229893,0,0,0,0.0416235,555,0.0037997,555,0.0056169,555,0.0321823,555,0,0,3.73e-05,555,0.0004016,46,0.0002882,70,0.0013092,555,0.0005898,555,0.0009739,555,0.0004415,1,0.0002582,6,0.0003332,549,0.0004135,555,0.0009469,555,0.00028,555,4.48e-05,555,0.010889,555,0,0,0.0057666,555,0.0048435,555,39491,555
434,1,0,3.36,1.44,0.2304,0.158893,0,0,0,0.055799,755,0.0039368,755,0.0078278,755,0.0440004,755,0,0,5.16e-05,755,0.0005638,67,0.0003784,95,0.0018088,755,0.0008824,755,0.0015042,755,0.0004415,1,0.0002582,6,0.0004473,749,0.0005198,755,0.001422,755,0.0004006,755,6.14e-05,755,0.0174406,755,0,0,0.0083722,755,0.0086602,755,64491,755
534,1,0,2.352,1.6224,0.3696,0.132943,0,0,0,0.0691441,955,0.0040729,955,0.0100116,955,0.055016,955,0,0,6.6e-05,955,0.0006601,79,0.0004673,120,0.0022981,955,0.0011715,955,0.0020245,955,0.0004415,1,0.0002582,6,0.0005583,949,0.0006308,955,0.0016872,955,0.0005258,955,7.78e-05,955,0.0239885,955,0,0,0.0109779,955,0.0124809,955,89491,955
634,1,0,1.6464,1.6272,0.49536,0.167018,0,0,0,0.0827739,1155,0.0042031,1155,0.0121844,1155,0.0663341,1155,0,0,8.08e-05,1155,0.0007663,93,0.0005559,145,0.0027828,1155,0.0014538,1155,0.0025449,1155,0.0004415,1,0.0002582,6,0.0006698,1149,0.0007386,1155,0.0019834,1155,0.0006478,1155,9.4e-05,1155,0.0305367,1155,0,0,0.013554,1155,0.0163337,1155,114491,1155
734,1,0,1.15248,1.53226,0.59905,0.133655,0,0,0,0.0961734,1355,0.0043388,1355,0.014363,1355,0.077409,1355,0,0,9.5e-05,1355,0.0008771,107,0.0006469,170,0.0032688,1355,0.0017347,1355,0.0030636,1355,0.0004415,1,0.0002582,6,0.0007819,1349,0.0008503,1355,0.0023132,1355,0.0007731,1355,0.0001087,1355,0.03706,1355,0,0,0.0161424,1355,0.0201444,1355,139491,1355
834,1,0,0.806736,1.38715,0.67786,0.131542,0,0,0,0.109406,1555,0.0044739,1555,0.0165453,1555,0.0883143,1555,0,0,0.0001083,1555,0.0009817,120,0.0007353,195,0.0037583,1555,0.0020164,1555,0.0035828,1555,0.0004415,1,0.0002582,6,0.0008923,1549,0.0009616,1555,0.0025847,1555,0.000898,1555,0.0001239,1555,0.0436399,1555,0,0,0.018745,1555,0.0239869,1555,164491,1555
934,1,0,0.564715,1.22266,0.73234,0.133792,0,0,0,0.122413,1755,0.0046105,1755,0.0186908,1755,0.0990289,1755,0,0,0.0001225,1755,0.0010761,132,0.0008238,220,0.0042472,1755,0.0022919,1755,0.0041034,1755,0.0004415,1,0.0002582,6,0.0010012,1749,0.0010714,1755,0.0028517,1755,0.00102,1755,0.0001395,1755,0.0501165,1755,0,0,0.0213277,1755,0.0277603,1755,189491,1755
1034,1,0,0.395301,1.05719,0.764826,0.13438,0,0,0,0.13557,1955,0.0047438,1955,0.0208734,1955,0.10986,1955,0,0,0.0001352,1955,0.0011803,145,0.0009167,245,0.0047495,1955,0.0025683,1955,0.0046237,1955,0.0004415,1,0.0002582,6,0.0011126,1949,0.0011819,1955,0.0031223,1955,0.0011442,1955,0.0001537,1955,0.0566445,1955,0,0,0.0239341,1955,0.0315637,1955,214491,1955
1134,1,0,0.27671,0.901096,0.778453,0.136029,0,0,0,0.148992,2155,0.0048781,2155,0.0230897,2155,0.120922,2155,0,0,0.000149,2155,0.0012734,157,0.0010063,270,0.0052516,2155,0.0028496,2155,0.0051523,2155,0.0004415,1,0.0002582,6,0.0012219,2149,0.0012923,2155,0.003404,2155,0.0012722,2155,0.0001672,2155,0.063217,2155,0,0,0.0265576,2155,0.0353948,2155,239491,2155
