time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
245.5,1,0,0,0,0,0.150269,1,0,0,0.0214123,374,0.0039102,374,0.0040315,374,0.0134532,374,0,0,2.58e-05,374,0.0001945,24,0.0002245,47,0.0008625,374,0.0002867,374,0.0005621,374,0,0,0.0002603,6,0.0002306,371,0.0002561,374,0.0003879,374,0.0002153,374,3.38e-05,374,0.0051989,374,0,0,0.0038422,374,0.0011711,374,17584,374
345.5,1,25,7.5,1.5,0.15,0.18453,1,0,0,0.0401257,574,0.0041831,574,0.0067266,574,0.0291884,574,0,0,4.02e-05,574,0.0003082,38,0.0003226,72,0.001418,574,0.0005815,574,0.0010922,574,0.0004771,1,0.0002603,6,0.0003859,570,0.0004419,574,0.000684,574,0.000318,574,5.21e-05,574,0.0118613,574,0,0,0.006488,574,0.0050588,574,39860,574
445.5,1,0,5.25,2.25,0.36,0.289668,1,0,0,0.0726503,774,0.0043704,774,0.0096976,774,0.0585413,774,0,0,5.45e-05,774,0.0042788,158,0.0004288,97,0.0023959,774,0.0009176,774,0.0023063,774,0.0012665,3,0.000296,7,0.00057,769,0.0020363,774,0.0009287,774,0.0004017,774,8.3e-05,774,0.0227153,774,0,0,0.0112869,774,0.010972,774,86379,774
545.5,1,0,3.675,2.535,0.5775,0.221768,1,0,0,0.105143,974,0.0045627,974,0.0127463,974,0.0877819,974,0,0,7.01e-05,974,0.0087165,284,0.0005232,122,0.0032554,974,0.0012824,974,0.0035657,974,0.0012665,3,0.000296,7,0.0007205,969,0.0033011,974,0.001165,974,0.0004941,974,0.0001128,974,0.034116,974,0,0,0.0162782,974,0.0172396,974,133100,974
645.5,1,0,2.5725,2.5425,0.774,0.179018,0,0,0,0.12749,1174,0.0047664,1174,0.0160074,1174,0.106652,1174,0,0,8.46e-05,1174,0.0090569,301,0.0006285,147,0.0042768,1174,0.0016226,1174,0.0048189,1174,0.0012665,3,0.000296,7,0.0008706,1169,0.0034906,1174,0.0014771,1174,0.0006295,1174,0.0001398,1174,0.0465521,1174,0,0,0.0221046,1174,0.0236563,1174,179312,1174
745.5,1,0,1.80075,2.39415,0.936015,0.331842,0,0,0,0.149092,1374,0.0049593,1374,0.0186409,1374,0.125418,1374,0,0,9.68e-05,1374,0.0095299,316,0.0007787,172,0.0050065,1374,0.0019324,1374,0.0059797,1374,0.001554,5,0.0003102,8,0.0010068,1368,0.0039128,1374,0.0018437,1374,0.0007535,1374,0.0001579,1374,0.0583619,1374,0,0,0.0273067,1374,0.030079,1374,229747,1374
845.5,1,0,1.26052,2.16743,1.05916,0.318552,0,0,0,0.186747,1574,0.0051549,1574,0.0213511,1574,0.160158,1574,0,0,0.0001102,1574,0.0096433,328,0.0009611,197,0.0055608,1574,0.0025063,1574,0.0078464,1574,0.0074622,16,0.0003102,8,0.0015312,1557,0.0067125,1574,0.0022103,1574,0.0008729,1574,0.0001794,1574,0.0757241,1574,0,0,0.0320599,1574,0.0424099,1574,302348,1574
945.5,1,0,0.882367,1.91041,1.14428,0.506102,0,0,0,0.230043,1774,0.0053455,1774,0.0241964,1774,0.200408,1774,0,0,0.0001221,1774,0.0101657,343,0.0010977,222,0.0061778,1774,0.0028943,1774,0.0102315,1774,0.0094202,20,0.0003102,8,0.0016726,1753,0.0078001,1774,0.0025819,1774,0.0010003,1774,0.0002063,1774,0.104171,1774,0,0,0.0403343,1774,0.0621742,1774,415095,1774
1045.5,1,0,0.617657,1.65186,1.19504,0.371527,0,0,0,0.268811,1974,0.0055189,1974,0.026811,1974,0.236378,1974,0,0,0.0001374,1974,0.0103361,355,0.0012124,247,0.0067801,1974,0.0032898,1974,0.0124219,1974,0.0094202,20,0.0003102,8,0.0018072,1953,0.0079535,1974,0.0028741,1974,0.0011318,1974,0.0002232,1974,0.133298,1974,0,0,0.0483627,1974,0.0827721,1974,542095,1974
1145.5,1,0,0.43236,1.40796,1.21633,0.394864,0,0,0,0.308881,2174,0.0057045,2174,0.0294756,2174,0.273587,2174,0,0,0.0001494,2174,0.0105226,368,0.0013076,272,0.0073676,2174,0.0036566,2174,0.0147936,2174,0.0094202,20,0.0003102,8,0.0019561,2153,0.0081034,2174,0.0031543,2174,0.0012635,2174,0.0002403,2174,0.16349,2174,0,0,0.0566407,2174,0.104192,2174,669095,2174
