time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
240.5,1,0,0,0,0,0.143188,1,0,0,0.0209622,363,0.0036658,363,0.0034224,363,0.0138595,363,0,0,2.35e-05,363,0.0001536,23,0.0001943,45,0.0008164,363,0.0003162,363,0.0004881,363,0,0,0.0001792,6,0.0002049,358,0.000248,363,0.0003611,363,0.0002055,363,2.89e-05,363,0.0045796,363,0,0,0.0033086,363,0.0011178,363,17067,363
340.5,1,16,4.8,0.96,0.096,0.172156,0,0,0,0.0412103,563,0.0039044,563,0.0058431,563,0.0314394,563,0,0,3.68e-05,563,0.0003411,41,0.0002832,70,0.0013323,563,0.000589,563,0.0009859,563,0.0004731,1,0.0001792,6,0.0003398,557,0.0003961,563,0.0008782,563,0.0002927,563,4.6e-05,563,0.0109703,563,0,0,0.0060054,563,0.004695,563,40183,563
440.5,1,0,3.36,1.44,0.2304,0.148193,0,0,0,0.0549901,763,0.0040408,763,0.0082626,763,0.0426532,763,0,0,5.13e-05,763,0.0004327,53,0.0003719,95,0.0018364,763,0.000852,763,0.0015182,763,0.0004731,1,0.0001792,6,0.0004726,757,0.0005219,763,0.0011508,763,0.0005035,763,6.23e-05,763,0.0176558,763,0,0,0.0086605,763,0.0086097,763,65183,763
540.5,1,0,2.352,1.6224,0.3696,0.132243,0,0,0,0.0688461,963,0.0041806,963,0.0106459,963,0.0539772,963,0,0,6.56e-05,963,0.0005297,66,0.0004631,120,0.0023609,963,0.0011054,963,0.0020563,963,0.0004731,1,0.0001792,6,0.0005903,957,0.0006385,963,0.0014253,963,0.0006217,963,7.9e-05,963,0.0244399,963,0,0,0.0113316,963,0.0126061,963,90183,963
640.5,1,0,1.6464,1.6272,0.49536,0.137542,0,0,0,0.0826956,1163,0.0043181,1163,0.013001,1163,0.065325,1163,0,0,8.02e-05,1163,0.000623,78,0.0006333,145,0.0028644,1163,0.0013391,1163,0.0028201,1163,0.0004731,1,0.0001792,6,0.0007064,1157,0.0007488,1163,0.0017207,1163,0.000743,1163,9.48e-05,1163,0.0309888,1163,0,0,0.013935,1163,0.0164371,1163,115183,1163
740.5,1,0,1.15248,1.53226,0.59905,0.133967,0,0,0,0.096528,1363,0.0044586,1363,0.0153514,1363,0.0766581,1363,0,0,9.41e-05,1363,0.0007458,91,0.0007286,170,0.0033738,1363,0.0015742,1363,0.0033303,1363,0.0004731,1,0.0001792,6,0.0008224,1357,0.0008623,1363,0.0019918,1363,0.0008605,1363,0.0001101,1363,0.0379117,1363,0,0,0.0166259,1363,0.0205554,1363,140183,1363
840.5,1,0,0.806736,1.38715,0.67786,0.135117,0,0,0,0.110721,1563,0.0046038,1563,0.0179063,1563,0.088139,1563,0,0,0.000108,1563,0.0008402,103,0.0008179,195,0.0039122,1563,0.0018223,1563,0.0038623,1563,0.0004731,1,0.0001792,6,0.0009395,1557,0.0009802,1563,0.0022749,1563,0.0009822,1563,0.0001262,1563,0.0449262,1563,0,0,0.0194228,1563,0.0246537,1563,165183,1563
940.5,1,0,0.564715,1.22266,0.73234,0.136792,0,0,0,0.125063,1763,0.0047558,1763,0.0204183,1763,0.0998087,1763,0,0,0.0001232,1763,0.0009409,116,0.0009108,220,0.0044275,1763,0.0020632,1763,0.0044234,1763,0.0004731,1,0.0001792,6,0.0010614,1757,0.0010959,1763,0.0025503,1763,0.0011005,1763,0.0001422,1763,0.0520607,1763,0,0,0.0222005,1763,0.0288532,1763,190183,1763
1040.5,1,0,0.395301,1.05719,0.764826,0.135605,0,0,0,0.139209,1963,0.0048927,1963,0.0227855,1963,0.111441,1963,0,0,0.0001374,1963,0.0010285,128,0.000999,245,0.0049252,1963,0.0022996,1963,0.0049573,1963,0.0004731,1,0.0001792,6,0.0011827,1957,0.0012046,1963,0.0028237,1963,0.0012201,1963,0.0001587,1963,0.0588129,1963,0,0,0.0248843,1963,0.0328015,1963,215183,1963
1140.5,1,0,0.27671,0.901096,0.778453,0.14698,0,0,0,0.154505,2163,0.0050328,2163,0.0255296,2163,0.123843,2163,0,0,0.0001531,2163,0.0011256,141,0.0010908,270,0.0054458,2163,0.0025612,2163,0.0054784,2163,0.0004731,1,0.0001792,6,0.0013025,2157,0.0013247,2163,0.0031061,2163,0.0013411,2163,0.0001751,2163,0.0667279,2163,0,0,0.0284431,2163,0.0370345,2163,240183,2163
