time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
244.5,1,0,0,0,0,0.165283,1,0,0,0.0213744,375,0.0040351,375,0.0040126,375,0.0133093,375,0,0,2.67e-05,375,0.0002234,24,0.0001958,46,0.0008124,375,0.0002792,375,0.0004294,375,0,0,0.0002215,6,0.0002207,369,0.0002847,375,0.0003557,375,0.0002092,375,2.7e-05,375,0.0053827,375,0,0,0.004059,375,0.0011478,375,17631,375
344.5,1,25,7.5,1.5,0.15,0.375968,1,0,0,0.0536798,575,0.0042734,575,0.0066576,575,0.0427215,575,0,0,4.17e-05,575,0.0005666,40,0.0003048,71,0.0014932,575,0.0006209,575,0.0023096,575,0.0009016,3,0.0018539,14,0.000406,567,0.0010743,575,0.0006379,575,0.000307,575,5.32e-05,575,0.0214413,575,0,0,0.0084348,575,0.0125834,575,100233,575
444.5,1,0,5.25,2.25,0.36,0.548131,1,0,0,0.103597,775,0.0044397,775,0.0092026,775,0.0899172,775,0,0,5.28e-05,775,0.0050167,204,0.0004032,96,0.0022537,775,0.0010265,775,0.0052684,775,0.0009016,3,0.0018539,14,0.0005487,767,0.0048339,775,0.0008525,775,0.0003773,775,7.52e-05,775,0.0449596,775,0,0,0.0134296,775,0.0309518,775,239768,775
544.5,1,0,3.675,2.535,0.5775,0.354617,1,0,0,0.146197,975,0.004599,975,0.0117572,975,0.129792,975,0,0,6.32e-05,975,0.0075028,297,0.0004863,121,0.0030141,975,0.0014196,975,0.0081578,975,0.0009016,3,0.0018539,14,0.0006897,967,0.0068927,975,0.0011021,975,0.0004762,975,9.71e-05,975,0.0691002,975,0,0,0.0188176,975,0.0494294,975,378881,975
644.5,1,0,2.5725,2.5425,0.774,0.376715,0,0,0,0.190148,1175,0.0047847,1175,0.014314,1175,0.170992,1175,0,0,7.39e-05,1175,0.0076868,311,0.0006497,146,0.0035855,1175,0.0017901,1175,0.0109387,1175,0.0065501,15,0.0018877,15,0.0009053,1156,0.0097537,1175,0.0015675,1175,0.0006213,1175,0.0001156,1175,0.0929203,1175,0,0,0.024433,1175,0.0671609,1175,499988,1175
744.5,1,0,1.80075,2.39415,0.936015,0.347315,0,0,0,0.226496,1375,0.0049464,1375,0.0168877,1375,0.204591,1375,0,0,8.6e-05,1375,0.0079809,324,0.0007527,171,0.0041472,1375,0.0021478,1375,0.0128897,1375,0.0070611,17,0.0018877,15,0.0010364,1354,0.0100893,1375,0.0018978,1375,0.0007651,1375,0.0001388,1375,0.118366,1375,0,0,0.0309623,1375,0.0855514,1375,623462,1375
844.5,1,1,1.56052,2.22743,1.06516,0.462219,0,0,0,0.272406,1575,0.0051433,1575,0.0203565,1575,0.246824,1575,0,0,0.000102,1575,0.00821,338,0.0008633,196,0.0048172,1575,0.0025838,1575,0.0155621,1575,0.0070611,17,0.0018877,15,0.0011911,1554,0.0103125,1575,0.0022143,1575,0.0009125,1575,0.0001568,1575,0.152104,1575,0,0,0.0419909,1575,0.107741,1575,747842,1575
944.5,1,0,1.09237,2.00041,1.15868,0.405307,0,0,0,0.315549,1775,0.0053358,1775,0.023518,1775,0.286603,1775,0,0,0.0001168,1775,0.0084382,351,0.0009778,221,0.0054503,1775,0.0030052,1775,0.0181299,1775,0.0070611,17,0.0018877,15,0.0013388,1754,0.0107135,1775,0.0025354,1775,0.0010427,1775,0.0001731,1775,0.182446,1775,0,0,0.0510215,1775,0.1286,1775,873914,1775
1044.5,1,0,0.764657,1.75326,1.21814,0.372245,0,0,0,0.359627,1975,0.0055473,1975,0.0264553,1975,0.32752,1975,0,0,0.0001288,1975,0.0086681,365,0.0012953,246,0.006032,1975,0.003429,1975,0.0202922,1975,0.0081509,20,0.0018877,15,0.0014775,1951,0.01172,1975,0.0029406,1975,0.0011704,1975,0.0001933,1975,0.21228,1975,0,0,0.0590824,1975,0.149877,1975,1001252,1975
1144.5,1,0,0.53526,1.50966,1.24729,0.596745,0,0,0,0.411404,2175,0.0057934,2175,0.0294847,2175,0.376013,2175,0,0,0.0001421,2175,0.0088013,377,0.0015226,271,0.0066083,2175,0.0039336,2175,0.0230511,2175,0.0111569,26,0.0018877,15,0.0019713,2145,0.0155961,2175,0.0035796,2175,0.0012843,2175,0.0002093,2175,0.241934,2175,0,0,0.0678813,2175,0.170353,2175,1116780,2175
