time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
224.5,1,0,0,0,0,0.137939,1,0,0,0.0192752,338,0.0024322,338,0.0042633,338,0.0125639,338,0,0,2.12e-05,338,0.0001893,22,0.0002025,42,0.0008078,338,0.0003326,338,0.0005058,338,0,0,0.0002304,6,0.0004009,338,0.0002819,338,0.0003788,338,0.0002072,338,3.07e-05,338,0.0042851,338,0,0,0.0028259,338,0.0012926,338,15886,338
324.5,1,17,5.1,1.02,0.102,0.155544,0,0,0,0.0403802,538,0.0026503,538,0.0073739,538,0.0303285,538,0,0,3.66e-05,538,0.0003384,36,0.0003069,67,0.0014472,538,0.0005797,538,0.0011311,538,0.0006589,1,0.0002304,6,0.0005531,537,0.0004518,538,0.0006933,538,0.0003384,538,5.01e-05,538,0.0110555,538,0,0,0.0049786,538,0.0057622,538,38754,538
424.5,1,0,3.57,1.53,0.2448,0.122282,0,0,0,0.0538539,738,0.0027979,738,0.0103257,738,0.0406939,738,0,0,4.87e-05,738,0.0004177,48,0.0003984,92,0.0019994,738,0.000782,738,0.0016894,738,0.0006589,1,0.0002304,6,0.0006751,737,0.0005766,738,0.0009803,738,0.0004576,738,6.47e-05,738,0.0173381,738,0,0,0.0068991,738,0.0099976,738,62954,738
524.5,1,8,4.899,2.2038,0.4407,0.228334,1,0,0,0.0748696,938,0.0029526,938,0.0127797,938,0.0590923,938,0,0,5.96e-05,938,0.0011101,63,0.0005176,117,0.0025825,938,0.0009884,938,0.0024496,938,0.0014667,3,0.0016041,10,0.000815,936,0.0015086,938,0.001279,938,0.0005757,938,0.000112,938,0.0275716,938,0,0,0.0096047,938,0.0173459,938,114634,938
624.5,1,0,3.4293,2.4489,0.64152,0.393045,1,0,0,0.108278,1138,0.0030916,1138,0.0152092,1138,0.0899228,1138,0,0,7.26e-05,1138,0.0044486,200,0.0005903,142,0.0031182,1138,0.0012376,1138,0.0034802,1138,0.0014667,3,0.0016041,10,0.0009592,1136,0.003619,1138,0.0014867,1138,0.0006605,1138,0.0001318,1138,0.0425992,1138,0,0,0.0129998,1138,0.0288231,1138,201852,1138
724.5,1,0,2.40051,2.43922,0.82129,0.249195,1,0,0,0.137357,1338,0.0032413,1338,0.017602,1338,0.116447,1338,0,0,8.36e-05,1338,0.0063968,281,0.0006652,167,0.0036591,1338,0.0015019,1338,0.0045224,1338,0.0014667,3,0.0016622,11,0.0010972,1335,0.0049644,1338,0.0018079,1338,0.0007608,1338,0.0002005,1338,0.057573,1338,0,0,0.0166824,1338,0.0399254,1338,288107,1338
824.5,1,0,1.68036,2.28745,0.967906,0.381284,0,0,0,0.16703,1538,0.0034326,1538,0.0200848,1538,0.143434,1538,0,0,0.0001149,1538,0.0068616,304,0.0007666,192,0.004205,1538,0.0017405,1538,0.0055844,1538,0.0021132,4,0.0017113,12,0.0012258,1524,0.0058671,1538,0.0022716,1538,0.0008689,1538,0.0002452,1538,0.0752134,1538,0,0,0.0211593,1538,0.0528087,1538,382787,1538
924.5,1,0,1.17625,2.06521,1.07764,0.344996,0,0,0,0.203129,1738,0.0036255,1738,0.0225916,1738,0.176823,1738,0,0,0.0001271,1738,0.0069598,317,0.00089,217,0.0046957,1738,0.0019911,1738,0.0066299,1738,0.0054695,11,0.0017113,12,0.0014282,1716,0.0082528,1738,0.0026994,1738,0.0009904,1738,0.0002619,1738,0.0958917,1738,0,0,0.0256007,1738,0.0686891,1738,483364,1738
1024.5,1,0,0.823375,1.81684,1.15156,0.334183,0,0,0,0.237691,1938,0.0037839,1938,0.0250319,1938,0.208777,1938,0,0,0.0001391,1938,0.0073725,331,0.0009802,242,0.0052477,1938,0.0022226,1938,0.0075896,1938,0.0062939,13,0.0017429,13,0.001553,1914,0.0086991,1938,0.0030569,1938,0.0011123,1938,0.0003166,1938,0.120245,1938,0,0,0.0314467,1938,0.086742,1938,604547,1938
1124.5,1,0,0.576362,1.56875,1.19328,0.36852,0,0,0,0.272622,2138,0.0040078,2138,0.027489,2138,0.241014,2138,0,0,0.0001799,2138,0.0078815,359,0.0010597,267,0.0058227,2138,0.0024729,2138,0.0085542,2138,0.0062939,13,0.0017429,13,0.0016677,2097,0.0095111,2138,0.0035507,2138,0.0012302,2138,0.000404,2138,0.144589,2138,0,0,0.0376619,2138,0.104461,2138,727596,2138
