time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
239.5,1,0,0,0,0,0.155029,1,0,0,0.0199032,366,0.0038316,366,0.003643,366,0.0124113,366,0,0,2.58e-05,366,0.0003957,24,0.0002041,46,0.0007892,366,0.0002928,366,0.0004619,366,0,0,0.0002146,6,0.000217,360,0.0002654,366,0.0003609,366,0.0001976,366,2.71e-05,366,0.0049828,366,0,0,0.0036826,366,0.0011375,366,17208,366
339.5,1,23,6.9,1.38,0.138,0.174859,1,0,0,0.0382118,566,0.0040681,566,0.006375,566,0.027742,566,0,0,4.22e-05,566,0.0005057,38,0.0002965,71,0.0013133,566,0.0006003,566,0.0009572,566,0.0004276,1,0.0002146,6,0.0003625,559,0.0004214,566,0.0006703,566,0.0002933,566,4.24e-05,566,0.0113152,566,0,0,0.0063607,566,0.0046686,566,39188,566
439.5,1,0,4.83,2.07,0.3312,0.404291,1,0,0,0.0635247,766,0.0042318,766,0.0088669,766,0.0503891,766,0,0,5.94e-05,766,0.0019389,83,0.0004245,96,0.0019852,766,0.0009261,766,0.0018704,766,0.0009838,3,0.0009439,7,0.0004995,758,0.0013624,766,0.0009276,766,0.0004025,766,6.61e-05,766,0.0240085,766,0,0,0.0104911,766,0.0130375,766,101332,766
539.5,1,0,3.381,2.3322,0.5313,0.407127,1,0,0,0.100934,966,0.0043862,966,0.0113938,966,0.0851044,966,0,0,7.46e-05,966,0.0071543,257,0.0005122,121,0.0026353,966,0.001315,966,0.0029284,966,0.0009838,3,0.0009439,7,0.0006351,958,0.0036049,966,0.0011356,966,0.0004661,966,8.63e-05,966,0.0379858,966,0,0,0.0145849,966,0.022809,966,175986,966
639.5,1,0,2.3667,2.3391,0.71208,0.474792,0,0,0,0.130075,1166,0.0045484,1166,0.0139555,1166,0.111511,1166,0,0,9.14e-05,1166,0.0082206,298,0.0006835,146,0.0032305,1166,0.001672,1166,0.0040576,1166,0.0023789,8,0.0009675,8,0.00084,1154,0.0046317,1166,0.0014529,1166,0.0005791,1166,0.0001207,1166,0.0536987,1166,0,0,0.0192002,1166,0.0336446,1166,251050,1166
739.5,1,0,1.65669,2.20262,0.861134,0.359029,0,0,0,0.176887,1366,0.0047517,1366,0.0167061,1366,0.155359,1366,0,0,0.0001091,1366,0.0087105,313,0.0008407,171,0.0038112,1366,0.0020848,1366,0.0066821,1366,0.0093697,22,0.0009675,8,0.00107,1341,0.0074956,1366,0.0018654,1366,0.0006881,1366,0.0001524,1366,0.0781375,1366,0,0,0.0262977,1366,0.050592,1366,356510,1366
839.5,1,0,1.15968,1.99403,0.974424,0.332717,0,0,0,0.213233,1566,0.0049218,1566,0.019396,1566,0.188834,1566,0,0,0.0001273,1566,0.0088472,325,0.0009381,196,0.0043865,1566,0.0024791,1566,0.0090235,1566,0.0093697,22,0.0009675,8,0.0012049,1541,0.0076439,1566,0.0021522,1566,0.0008266,1566,0.0001674,1566,0.104462,1566,0,0,0.0343226,1566,0.0684031,1566,473310,1566
939.5,1,0,0.811778,1.75758,1.05274,0.328367,0,0,0,0.248168,1766,0.0050827,1766,0.021903,1766,0.22109,1766,0,0,0.0001434,1766,0.0090036,338,0.0010368,221,0.0049343,1766,0.0028518,1766,0.0112673,1766,0.0093697,22,0.0009675,8,0.0013377,1741,0.0077936,1766,0.0024193,1766,0.000952,1766,0.0001817,1766,0.129984,1766,0,0,0.0417806,1766,0.0859159,1766,590110,1766
1039.5,1,0,0.568245,1.51971,1.09944,0.355044,0,0,0,0.282719,1966,0.0052653,1966,0.0243655,1966,0.252985,1966,0,0,0.0001603,1966,0.0091292,350,0.0011299,246,0.0054644,1966,0.0032357,1966,0.0134217,1966,0.0093697,22,0.0009675,8,0.0014668,1941,0.0079403,1966,0.0027013,1966,0.0010772,1966,0.000198,1966,0.155157,1966,0,0,0.0489715,1966,0.103353,1966,706910,1966
1139.5,1,0,0.397771,1.29532,1.11903,0.322145,0,0,0,0.316972,2166,0.0054232,2166,0.0268855,2166,0.284549,2166,0,0,0.0001842,2166,0.0092637,363,0.0012187,271,0.0059952,2166,0.0035998,2166,0.0155758,2166,0.0093697,22,0.0009675,8,0.001595,2141,0.0080872,2166,0.0029695,2166,0.001197,2166,0.0002123,2166,0.180225,2166,0,0,0.0562089,2166,0.120654,2166,823710,2166
1239.5,1,0,0.27844,1.09195,1.11632,0.332257,0,0,0,0.351416,2366,0.0055845,2366,0.0293346,2366,0.316372,2366,0,0,0.000201,2366,0.0093924,375,0.0013167,296,0.0065394,2366,0.0039748,2366,0.0177803,2366,0.0093697,22,0.0009675,8,0.0017248,2341,0.0082332,2366,0.0032434,2366,0.0013286,2366,0.0002295,2366,0.205413,2366,0,0,0.0635725,2366,0.137981,2366,940510,2366
1339.5,1,0,0.194908,0.91254,1.09594,0.325957,0,0,0,0.385231,2566,0.0057354,2566,0.0317383,2566,0.347621,2566,0,0,0.0002175,2566,0.0095292,388,0.0014093,321,0.0070575,2566,0.0043532,2566,0.0198749,2566,0.0093697,22,0.0009675,8,0.0018527,2541,0.0083838,2566,0.0035114,2566,0.0014533,2566,0.0002445,2566,0.23026,2566,0,0,0.0706609,2566,0.155102,2566,1057310,2566
1439.5,1,0,0.136436,0.757319,1.06208,0.331043,0,0,0,0.419489,2766,0.0058966,2766,0.0341542,2766,0.379292,2766,0,0,0.0002343,2766,0.0096824,400,0.0015058,346,0.0075809,2766,0.0047112,2766,0.0219909,2766,0.0093697,22,0.0009675,8,0.0019879,2741,0.0085521,2766,0.003785,2766,0.0015851,2766,0.00026,2766,0.255591,2766,0,0,0.0778746,2766,0.172607,2766,1174110,2766
1539.5,1,0,0.0955049,0.624956,1.01837,0.345117,0,0,0,0.454316,2966,0.0060702,2966,0.0367136,2966,0.411374,2966,0,0,0.0002528,2966,0.0098245,413,0.0016011,371,0.0081257,2966,0.0050814,2966,0.024199,2966,0.0093697,22,0.0009675,8,0.0021238,2941,0.0087029,2966,0.0040595,2966,0.0017212,2966,0.0002776,2966,0.28094,2966,0,0,0.0853729,2966,0.189965,2966,1290910,2966
1639.5,1,0,0.0668534,0.513336,0.967862,0.349104,0,0,0,0.490393,3166,0.0062384,3166,0.0393724,3166,0.444613,3166,0,0,0.00027,3166,0.0099622,425,0.001701,396,0.0087025,3166,0.0054711,3166,0.0265243,3166,0.0093697,22,0.0009675,8,0.0022548,3141,0.0088457,3166,0.0043546,3166,0.0018534,3166,0.0002928,3166,0.30708,3166,0,0,0.0933891,3166,0.207628,3166,1407710,3166
1739.5,1,0,0.0467974,0.420028,0.913079,0.329905,0,0,0,0.528676,3366,0.0064116,3366,0.0422294,3366,0.479856,3366,0,0,0.0002901,3366,0.0101363,438,0.0018106,421,0.0093109,3366,0.0058631,3366,0.0289614,3366,0.0093697,22,0.0009675,8,0.0023934,3341,0.0090037,3366,0.0046407,3366,0.0019844,3366,0.000309,3366,0.334939,3366,0,0,0.101851,3366,0.226448,3366,1524510,3366
1839.5,1,0,0.0327582,0.342574,0.856028,0.337955,0,0,0,0.563201,3566,0.0065715,3566,0.0447187,3566,0.511721,3566,0,0,0.0003076,3566,0.0102623,450,0.0019057,446,0.009855,3566,0.0062286,3566,0.0311591,3566,0.0093697,22,0.0009675,8,0.0025215,3541,0.009162,3566,0.0049188,3566,0.0021133,3566,0.0003244,3566,0.360196,3566,0,0,0.10908,3566,0.243891,3566,1641310,3566
