time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
226.5,1,0,0,0,0,0.144287,1,0,0,0.0193495,345,0.0029818,345,0.0034448,345,0.0129063,345,0,0,2.04e-05,345,0.0001934,23,0.0001828,43,0.0008133,345,0.0002427,345,0.0004603,345,0,0,0.000203,6,0.0001929,340,0.0002487,345,0.0003348,345,0.0001912,345,3.03e-05,345,0.0044098,345,0,0,0.0032174,345,0.0010417,345,16222,345
326.5,1,15,4.5,0.9,0.09,0.193627,0,0,0,0.0400964,545,0.0031827,545,0.0058184,545,0.0310682,545,0,0,3.17e-05,545,0.0003374,36,0.0002594,68,0.0013059,545,0.0004946,545,0.0009508,545,0.0005938,1,0.000203,6,0.0003355,539,0.0004137,545,0.0006395,545,0.0002828,545,4.71e-05,545,0.0103976,545,0,0,0.0054459,545,0.0046805,545,38720,545
426.5,1,0,3.15,1.35,0.216,0.13609,0,0,0,0.0530487,745,0.0033262,745,0.0081093,745,0.0415751,745,0,0,4.36e-05,745,0.0004478,49,0.0003502,93,0.0018058,745,0.0007315,745,0.0014556,745,0.0005938,1,0.000203,6,0.0004505,739,0.0005266,745,0.0009362,745,0.0004038,745,6.5e-05,745,0.0166078,745,0,0,0.007629,745,0.0085814,745,62920,745
526.5,1,0,2.205,1.521,0.3465,0.12899,0,0,0,0.0660707,945,0.0034687,945,0.0103863,945,0.0521689,945,0,0,5.41e-05,945,0.0005519,61,0.0004376,118,0.0023095,945,0.0009602,945,0.0019552,945,0.0005938,1,0.000203,6,0.0005646,939,0.0006406,945,0.0012336,945,0.0005255,945,8.3e-05,945,0.0228294,945,0,0,0.009837,945,0.012467,945,87120,945
626.5,1,0,1.5435,1.5255,0.4644,0.139252,0,0,0,0.0790698,1145,0.0036069,1145,0.0127155,1145,0.0626911,1145,0,0,6.6e-05,1145,0.0006617,74,0.000524,143,0.0028243,1145,0.0011949,1145,0.002469,1145,0.0005938,1,0.000203,6,0.0006811,1139,0.0007518,1145,0.0015365,1145,0.0006434,1145,0.0001017,1145,0.0291198,1145,0,0,0.0120788,1145,0.0163935,1145,111320,1145
726.5,1,0,1.08045,1.43649,0.561609,0.130414,0,0,0,0.09231,1345,0.0037508,1345,0.0150484,1345,0.0734452,1345,0,0,7.72e-05,1345,0.0007623,86,0.0006123,168,0.0033461,1345,0.0014346,1345,0.0029886,1345,0.0005938,1,0.000203,6,0.0007985,1339,0.0008658,1345,0.0018406,1345,0.0007643,1345,0.0001201,1345,0.0354433,1345,0,0,0.0143418,1345,0.0203311,1345,135520,1345
826.5,0,1323,397.656,80.6805,8.57349,0.04289,0,0,0,0.099499,1545,0.0038866,1545,0.0172325,1545,0.0782991,1545,0,0,8.39e-05,1463,0.0008172,95,0.0006703,184,0.0035759,1463,0.0015606,1463,0.0031975,1430,0.0005938,1,0.000203,6,0.000863,1457,0.000935,1463,0.0019967,1463,0.0008423,1463,0.0001298,1463,0.0380925,1463,0,0,0.0152957,1463,0.021957,1430,145805,1463
926.5,0,0,278.359,120.216,19.7378,0.0313268,0,0,0,0.103243,1745,0.0040098,1745,0.0192266,1745,0.0799172,1745,0,0,9.66e-05,1663,0.000828,107,0.0007412,209,0.0036655,1663,0.0017229,1663,0.0031975,1430,0.0005938,1,0.000203,6,0.0009613,1657,0.0010513,1663,0.0021379,1663,0.0009868,1663,0.000149,1663,0.0383267,1663,0,0,0.0154273,1663,0.021957,1430,145805,1663
1026.5,0,0,194.852,135.143,31.2783,0.0386145,0,0,0,0.107415,1945,0.0041449,1945,0.0214607,1945,0.0817099,1945,0,0,0.0001085,1863,0.0008404,120,0.0008152,234,0.0037612,1863,0.0018954,1863,0.0031975,1430,0.0005938,1,0.000203,6,0.001067,1857,0.0011817,1863,0.0022963,1863,0.0011486,1863,0.0001682,1863,0.0385782,1863,0,0,0.0155707,1863,0.021957,1430,145805,1863
1126.5,1,0,136.396,135.394,41.6899,0.164015,0,0,0,0.113583,2145,0.004277,2145,0.0237107,2145,0.0854863,2145,0,0,0.0001225,2063,0.0010726,135,0.000899,259,0.0039662,2063,0.0020661,2063,0.0032758,1480,0.0007056,4,0.000203,6,0.0012119,2055,0.001343,2063,0.0024866,2063,0.0012995,2063,0.0001948,2063,0.0394845,2063,0,0,0.0162045,2063,0.0221256,1480,148155,2063
