time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
1519.5,1,0,0.0830477,0.54344,0.885535,0.384663,0,0,0,0.448308,2931,0.0050089,2931,0.0414668,2931,0.40168,2931,0,0,0.0002803,2931,0.0099023,408,0.0023253,366,0.0083213,2931,0.0041272,2931,0.0111174,2931,0.0119484,31,0.0015914,36,0.0020238,2840,0.0159935,2931,0.006125,2931,0.0016936,2931,0.000497,2931,0.256037,2931,0,0,0.0830495,2931,0.168969,2931,1016365,2931
1619.5,1,0,0.0581334,0.446379,0.84162,0.425025,0,0,0,0.487198,3131,0.0052297,3131,0.0451729,3131,0.436632,3131,0,0,0.0002945,3131,0.010166,421,0.0025305,391,0.0090049,3131,0.0045074,3131,0.0121434,3131,0.012425,33,0.0016877,39,0.0021625,3036,0.017221,3131,0.0065795,3131,0.0018346,3131,0.000517,3131,0.280667,3131,0,0,0.0921803,3131,0.184181,3131,1095447,3131
1719.5,1,0,0.0406934,0.365242,0.793982,0.339,0,0,0,0.521411,3331,0.0054134,3331,0.0486587,3331,0.467166,3331,0,0,0.0003106,3331,0.0104656,436,0.0026468,416,0.0097715,3331,0.0048641,3331,0.0132264,3331,0.012425,33,0.0018085,42,0.002295,3234,0.0174545,3331,0.0068989,3331,0.0019778,3331,0.0005356,3331,0.304814,3331,0,0,0.100742,3331,0.199449,3331,1177249,3331
1819.5,1,0,0.0284854,0.29789,0.744373,0.281238,0,0,0,0.552261,3531,0.0055713,3531,0.0517885,3531,0.494717,3531,0,0,0.0003245,3531,0.0106868,449,0.0027674,441,0.0104121,3531,0.0051835,3531,0.0141897,3531,0.012425,33,0.0018417,44,0.0024285,3433,0.0176277,3531,0.007205,3531,0.0021156,3531,0.0005543,3531,0.326814,3531,0,0,0.108258,3531,0.213607,3531,1259050,3531
1919.5,1,0,0.0199398,0.2423,0.694165,0.293963,0,0,0,0.581235,3731,0.0057303,3731,0.0547372,3731,0.520572,3731,0,0,0.000339,3731,0.0109474,464,0.0028677,466,0.0110202,3731,0.0054929,3731,0.015069,3731,0.012425,33,0.0018417,44,0.0025558,3633,0.0177678,3731,0.0075111,3731,0.0022496,3731,0.0005707,3731,0.347692,3731,0,0,0.115193,3731,0.227258,3731,1340850,3731
2019.5,1,0,0.0139578,0.196632,0.644412,0.334925,0,0,0,0.612006,3931,0.0058984,3931,0.0579115,3931,0.547992,3931,0,0,0.0003553,3931,0.0111672,477,0.0029844,491,0.0117049,3931,0.005826,3931,0.016,3931,0.012425,33,0.0018417,44,0.0026832,3833,0.0179085,3931,0.007812,3931,0.0023848,3931,0.0005867,3931,0.36985,3931,0,0,0.12271,3931,0.241591,3931,1422650,3931
2119.5,1,0,0.00977048,0.15926,0.595897,0.286712,0,0,0,0.641103,4131,0.006065,4131,0.0608055,4131,0.574018,4131,0,0,0.000369,4131,0.0114228,492,0.003089,516,0.0124764,4131,0.0062972,4131,0.0168794,4131,0.012425,33,0.0018417,44,0.0028095,4033,0.0180486,4131,0.0081171,4131,0.0025144,4131,0.0006031,4131,0.390449,4131,0,0,0.129661,4131,0.254965,4131,1504450,4131
2219.5,1,0,0.00683933,0.128776,0.549185,0.448613,0,0,0,0.672618,4331,0.0062398,4331,0.063688,4331,0.602466,4331,0,0,0.0003833,4331,0.0117142,505,0.0032185,541,0.013239,4331,0.0066145,4331,0.0177597,4331,0.0128088,34,0.0018417,44,0.002934,4232,0.0185292,4331,0.0084904,4331,0.0026472,4331,0.0006189,4331,0.411926,4331,0,0,0.137104,4331,0.268688,4331,1587136,4331
2319.5,1,0,0.00478753,0.103978,0.504664,0.297124,0,0,0,0.705267,4531,0.0064075,4531,0.0668759,4531,0.631749,4531,0,0,0.0003972,4531,0.0119878,520,0.0033319,566,0.0139068,4531,0.006963,4531,0.0188081,4531,0.0128088,34,0.0018417,44,0.0030692,4432,0.0187419,4531,0.0088314,4531,0.0027844,4531,0.0006354,4531,0.434568,4531,0,0,0.144776,4531,0.28336,4531,1670204,4531
2419.5,1,0,0.00335127,0.0838526,0.462583,0.298424,0,0,0,0.738067,4731,0.0065775,4731,0.0698405,4731,0.661405,4731,0,0,0.0004102,4731,0.0121902,533,0.0034646,591,0.0145096,4731,0.0072742,4731,0.0197605,4731,0.0128088,34,0.0018417,44,0.0031962,4632,0.0191387,4731,0.0092061,4731,0.0029132,4731,0.0006514,4731,0.457666,4731,0,0,0.152076,4731,0.298832,4731,1761744,4731
2519.5,1,0,0.00234589,0.0675513,0.42308,0.327624,0,0,0,0.774244,4931,0.0067637,4931,0.0726332,4931,0.694595,4931,0,0,0.0004224,4931,0.0124221,548,0.0036781,616,0.0150612,4931,0.0075703,4931,0.0204883,4931,0.0140986,39,0.0018417,44,0.003386,4827,0.020544,4931,0.0096127,4931,0.0030293,4931,0.0006665,4931,0.480271,4931,0,0,0.158951,4931,0.314287,4931,1853588,4931
2619.5,1,0,0.00164212,0.0543694,0.386209,0.316449,0,0,0,0.805275,5131,0.0069137,5131,0.0755218,5131,0.722578,5131,0,0,0.0004368,5131,0.0126455,561,0.0037761,641,0.0156699,5131,0.0078799,5131,0.0214668,5131,0.0140986,39,0.0019372,45,0.0035315,5027,0.0207076,5131,0.0099034,5131,0.003158,5131,0.0006811,5131,0.503137,5131,0,0,0.166009,5131,0.329754,5131,1945388,5131
2719.5,1,0,0.00114949,0.0437254,0.35196,0.306948,0,0,0,0.835253,5331,0.007058,5331,0.0782776,5331,0.749647,5331,0,0,0.0004504,5331,0.012892,576,0.0038739,666,0.0162761,5331,0.0081876,5331,0.0223927,5331,0.0140986,39,0.0019372,45,0.0036583,5227,0.0208389,5331,0.0101891,5331,0.0032902,5331,0.0006986,5331,0.525599,5331,0,0,0.172775,5331,0.34507,5331,2037188,5331
