time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
223.5,0,0,0,0,0,0.119019,1,0,0,0.0155644,339,0.0027914,339,0.0032099,339,0.0095505,339,0,0,2.09e-05,337,0.0001498,22,0.0001836,42,0.0007633,337,0.0002723,337,0.0004178,337,0,0,0.0002785,6,0.0001834,331,0.0002531,337,0.0003335,337,0.0001845,337,2.48e-05,337,0.0038926,337,0,0,0.0027529,337,0.0009955,337,15846,337
323.5,1,17,5.1,1.02,0.102,0.197676,0,0,0,0.03082,539,0.0029879,539,0.005598,539,0.0222104,539,0,0,3.18e-05,537,0.0004391,40,0.0002911,68,0.0012466,537,0.0004471,537,0.0008517,535,0.0006922,4,0.0002785,6,0.000323,528,0.0004541,537,0.0006293,537,0.0002851,537,5.06e-05,537,0.0087314,537,0,0,0.0047819,537,0.0036961,535,33970,537
423.5,1,0,3.57,1.53,0.2448,0.135425,0,0,0,0.0478279,739,0.0031396,739,0.0079775,739,0.0366774,739,0,0,4.32e-05,737,0.0005299,52,0.0003777,93,0.0017348,737,0.0006228,737,0.0013753,735,0.0006922,4,0.0002785,6,0.0004419,728,0.0005538,737,0.000906,737,0.0003751,737,7.21e-05,737,0.0151474,737,0,0,0.006914,737,0.0078616,735,58170,737
523.5,1,0,2.499,1.7238,0.3927,0.131488,0,0,0,0.0611305,939,0.0032854,939,0.0105456,939,0.0472571,939,0,0,5.45e-05,937,0.0006301,65,0.0004677,118,0.0022849,937,0.0007934,937,0.0019418,935,0.0006922,4,0.0002785,6,0.0005641,928,0.0006759,937,0.0011978,937,0.0004971,937,0.0001044,937,0.0219054,937,0,0,0.0091922,937,0.0122132,935,82370,937
623.5,1,0,1.7493,1.7289,0.52632,0.126238,0,0,0,0.0740306,1139,0.0034236,1139,0.012949,1139,0.0576058,1139,0,0,6.65e-05,1137,0.0007218,77,0.0005564,143,0.0027956,1137,0.0009595,1137,0.0024689,1135,0.0006922,4,0.0002785,6,0.0006792,1128,0.0007908,1137,0.0014769,1137,0.0006122,1137,0.0001294,1137,0.0283227,1137,0,0,0.0113297,1137,0.0163701,1135,106570,1137
723.5,1,0,1.22451,1.62802,0.63649,0.119963,0,0,0,0.0863527,1339,0.003554,1339,0.015157,1339,0.0675825,1339,0,0,7.75e-05,1337,0.000819,90,0.0006443,168,0.0032646,1337,0.0011194,1337,0.0029656,1335,0.0006922,4,0.0002785,6,0.0007901,1328,0.0008923,1337,0.0017349,1337,0.0007183,1337,0.0001492,1337,0.0343935,1337,0,0,0.0133618,1337,0.0202882,1335,130770,1337
823.5,1,0,0.857157,1.47385,0.720226,0.126838,0,0,0,0.0987692,1539,0.0036874,1539,0.0173776,1539,0.0776356,1539,0,0,9.14e-05,1537,0.0009069,102,0.0007287,193,0.003737,1537,0.0012842,1537,0.0034693,1535,0.0006922,4,0.0002785,6,0.0009033,1528,0.0009948,1537,0.0019942,1537,0.0008237,1537,0.0001688,1537,0.0405176,1537,0,0,0.0154135,1537,0.0242422,1535,154970,1537
923.5,1,0,0.60001,1.29908,0.778112,0.124688,0,0,0,0.111266,1739,0.0038275,1739,0.0196302,1739,0.0877299,1739,0,0,0.0001024,1737,0.0010058,115,0.0008156,218,0.0042135,1737,0.001448,1737,0.0039803,1735,0.0006922,4,0.0002785,6,0.001014,1728,0.0011013,1737,0.0022573,1737,0.0009305,1737,0.0001887,1737,0.0467108,1737,0,0,0.017478,1737,0.0282492,1735,179170,1737
1023.5,1,0,0.420007,1.12327,0.812627,0.128762,0,0,0,0.123815,1939,0.0039612,1939,0.0218951,1939,0.0978721,1939,0,0,0.0001147,1937,0.0010982,127,0.0009019,243,0.0046955,1937,0.0016108,1937,0.0044875,1935,0.0006922,4,0.0002785,6,0.0011273,1928,0.0012091,1937,0.002523,1937,0.0010376,1937,0.0002084,1937,0.0529471,1937,0,0,0.0195514,1937,0.0322909,1935,203370,1937
