time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
226.5,1,0,0,0,0,0.136719,1,0,0,0.0111813,342,0.0030524,342,0.0033044,342,0.0048088,342,0,0,1.64e-05,272,0.0002037,21,0.0001042,35,0.0002119,272,0.0002375,272,5.66e-05,51,0.0001061,2,8.86e-05,1,0.000152,266,0.0002622,272,0.0001919,272,0.0001909,272,2.15e-05,272,0.0007577,272,0,0,0.0004633,272,0.0001467,51,2397,272
326.5,1,15,4.5,0.9,0.09,0.22445,0,0,0,0.0284414,542,0.003248,542,0.0058645,542,0.0193038,542,0,0,3.26e-05,472,0.0003305,36,0.0001996,60,0.0007393,472,0.0004417,472,0.0005228,251,0.0005523,4,8.86e-05,1,0.000296,465,0.000424,472,0.0005997,472,0.0002889,472,3.89e-05,472,0.0064049,472,0,0,0.0029019,472,0.0032448,251,21363,472
426.5,1,0,3.15,1.35,0.216,0.140487,0,0,0,0.0462913,742,0.0033991,742,0.0083586,742,0.0344999,742,0,0,4.98e-05,672,0.0004214,48,0.0002842,85,0.0012532,672,0.0006499,672,0.0010819,451,0.0005523,4,8.86e-05,1,0.0004183,665,0.0005296,672,0.0008545,672,0.0003869,672,5.33e-05,672,0.0135711,672,0,0,0.0055282,672,0.0076637,451,46363,672
526.5,1,922,278.805,56.841,5.8785,0.202167,1,0,0,0.0608657,942,0.003536,942,0.0107663,942,0.0465201,942,0,0,6.42e-05,867,0.0007642,68,0.0004006,112,0.0017419,867,0.0008103,867,0.0015135,644,0.001211,8,8.86e-05,1,0.0005607,856,0.0007507,867,0.0011366,867,0.0004839,867,7.24e-05,867,0.0182674,867,0,0,0.0074585,867,0.010326,644,63652,867
626.5,1,0,195.163,84.5055,13.7412,0.410677,1,0,0,0.0964116,1142,0.0036861,1142,0.0133751,1142,0.0792965,1142,0,0,7.66e-05,1067,0.0027747,148,0.0005116,137,0.0023839,1067,0.001039,1067,0.0025825,844,0.0024978,10,8.86e-05,1,0.0007349,1055,0.0022364,1067,0.0013778,1067,0.0005715,1067,9.73e-05,1067,0.032432,1067,0,0,0.011654,1067,0.0201391,844,130477,1067
726.5,1,1,136.914,94.9873,21.8658,0.220413,1,0,0,0.129693,1342,0.0038184,1342,0.0156623,1342,0.110148,1342,0,0,8.91e-05,1267,0.0057461,278,0.0005843,162,0.0029296,1267,0.0012581,1267,0.003683,1044,0.0024978,10,8.86e-05,1,0.0008518,1255,0.0037595,1267,0.0015643,1267,0.0006552,1267,0.0001176,1267,0.0465141,1267,0,0,0.0154433,1267,0.0302997,1044,207688,1267
826.5,1,0,95.8401,95.1579,29.195,0.261063,0,0,0,0.154369,1542,0.0039704,1542,0.0181459,1542,0.132179,1542,0,0,0.0001016,1467,0.005989,295,0.0006724,187,0.003508,1467,0.0014713,1467,0.0048533,1244,0.0024978,10,9.86e-05,2,0.0009686,1455,0.0040011,1467,0.0018308,1467,0.000768,1467,0.0001559,1467,0.062175,1467,0,0,0.0202134,1467,0.0409656,1244,285128,1467
926.5,1,0,67.0881,89.5439,35.2299,0.218523,0,0,0,0.177352,1742,0.0041138,1742,0.0204839,1742,0.152671,1742,0,0,0.000114,1667,0.0061524,308,0.0007606,212,0.0040394,1667,0.0016719,1667,0.0059647,1444,0.0024978,10,0.0001923,3,0.0010845,1655,0.0041392,1667,0.0020558,1667,0.0008742,1667,0.0001715,1667,0.0776016,1667,0,0,0.0249364,1667,0.0514359,1444,364128,1667
1026.5,1,0,46.9617,81.0275,39.8097,0.227161,0,0,0,0.200127,1942,0.0042645,1942,0.0227899,1942,0.172978,1942,0,0,0.0001266,1867,0.0062854,320,0.0008475,237,0.0045572,1867,0.0018702,1867,0.0070598,1644,0.0024978,10,0.0001923,3,0.0011984,1855,0.0042973,1867,0.0022816,1867,0.0009884,1867,0.0001858,1867,0.0928169,1867,0,0,0.0295365,1867,0.0618056,1644,443214,1867
1126.5,1,0,32.8732,71.3966,42.9683,0.257236,0,0,0,0.225364,2142,0.004419,2142,0.0254393,2142,0.195402,2142,0,0,0.0001398,2067,0.0064405,333,0.0009382,262,0.0051466,2067,0.0020878,2067,0.0082682,1844,0.0024978,10,0.0001923,3,0.0013268,2055,0.0044281,2067,0.0025415,2067,0.0011075,2067,0.0002011,2067,0.109764,2067,0,0,0.0347854,2067,0.0732486,1844,522414,2067
