time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,in_progress,in_callback,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
78.5,1,0,0,0,0,0.10083,2,0,0,0.0068267,120,0.0019591,120,0.0003982,120,0.004464,120,0,0,6.6e-06,120,7.03e-05,8,5.85e-05,15,0.0002439,120,8.77e-05,120,0.0001438,120,3.7e-06,1,0.0002251,6,7.35e-05,117,0.0001055,120,0.0001098,120,5.78e-05,120,1.81e-05,120,0.0011707,120,0,0,0.0008237,120,0.0002939,120,5640,120
178.5,1,6,1.8,0.36,0.036,0.144135,2,0,0,0.0229549,320,0.0021771,320,0.0012857,320,0.0194774,320,0,0,1.91e-05,320,0.0001661,22,0.000148,40,0.0007644,320,0.0002713,320,0.0006466,320,0.00041,2,0.0002251,6,0.0002173,316,0.0002536,320,0.0003686,320,0.0001467,320,3.47e-05,320,0.0069695,320,0,0,0.0026556,320,0.0041412,320,28212,320
278.5,1,1,1.56,0.6,0.0924,0.38025,2,0,0,0.0422749,520,0.0024071,520,0.0021127,520,0.037731,520,0,0,3.11e-05,520,0.0011133,58,0.0002771,65,0.0013392,520,0.0004495,520,0.0012476,520,0.0016652,4,0.0002251,6,0.0003701,515,0.0012462,520,0.0006417,520,0.0002497,520,7.94e-05,520,0.0165302,520,0,0,0.005378,520,0.010814,520,77865,520
378.5,1,0,1.092,0.6984,0.153,0.360474,1,0,0,0.0716178,720,0.0029499,720,0.0029086,720,0.0657175,720,0,0,4.05e-05,720,0.0044716,187,0.0003703,90,0.0018578,720,0.0006511,720,0.00197,720,0.0016652,4,0.0002251,6,0.0004907,715,0.0031931,720,0.0008436,720,0.0003315,720,0.0001037,720,0.0296387,720,0,0,0.008646,720,0.0204904,720,158193,720
478.5,1,0,0.7644,0.7116,0.20886,0.218575,0,0,0,0.0945757,920,0.0031364,920,0.0037251,920,0.0876613,920,0,0,5.17e-05,920,0.0057872,240,0.0004592,115,0.0024121,920,0.0008256,920,0.0026828,920,0.0016652,4,0.0002251,6,0.0006143,915,0.0039949,920,0.0011213,920,0.0004324,920,0.0001453,920,0.0435664,920,0,0,0.0123445,920,0.0304805,920,238093,920
578.5,1,0,0.53508,0.676296,0.255604,0.247038,0,0,0,0.125944,1120,0.003329,1120,0.004552,1120,0.118001,1120,0,0,6.38e-05,1120,0.0062223,254,0.0006193,140,0.002905,1120,0.0010024,1120,0.0033965,1120,0.0044567,12,0.0003704,7,0.0007655,1107,0.0063464,1120,0.0016729,1120,0.0005332,1120,0.0001714,1120,0.061213,1120,0,0,0.0165205,1120,0.0436911,1120,318471,1120
678.5,1,0,0.374556,0.615948,0.291638,0.28375,0,0,0,0.154286,1320,0.0035493,1320,0.005374,1320,0.145292,1320,0,0,9.96e-05,1320,0.0068234,277,0.0007284,165,0.0034627,1320,0.0011808,1320,0.0041835,1320,0.0047364,15,0.0003704,7,0.0008716,1293,0.0069947,1320,0.0022172,1320,0.0006358,1320,0.0001917,1320,0.0805409,1320,0,0,0.0216217,1320,0.057637,1320,400899,1320
778.5,1,0,0.262189,0.545196,0.316994,0.243949,0,0,0,0.182429,1520,0.0037059,1520,0.0062052,1520,0.172437,1520,0,0,0.0001117,1520,0.0071791,294,0.0008692,190,0.0039962,1520,0.0013568,1520,0.0049707,1520,0.0056555,19,0.0003704,7,0.0009872,1490,0.0074855,1520,0.0025539,1520,0.0007442,1520,0.0002206,1520,0.100465,1520,0,0,0.0265076,1520,0.0723832,1520,479029,1520
878.5,1,0,0.183532,0.472863,0.332581,0.409585,0,0,0,0.209071,1720,0.0038654,1720,0.0070685,1720,0.198048,1720,0,0,0.0001238,1720,0.0077114,319,0.0009785,215,0.0045473,1720,0.0015294,1720,0.005661,1720,0.0071381,22,0.0003704,7,0.0011972,1688,0.0084499,1720,0.0028582,1720,0.0008564,1720,0.0002666,1720,0.117807,1720,0,0,0.0307624,1720,0.0851852,1720,548453,1720
978.5,1,0,0.128473,0.403985,0.339721,0.262669,0,0,0,0.247142,1920,0.0040459,1920,0.0079131,1920,0.235084,1920,0,0,0.0001351,1920,0.0088772,365,0.0011753,240,0.0050209,1920,0.0017136,1920,0.0063681,1920,0.0096351,28,0.0003704,7,0.0013389,1883,0.0113087,1920,0.0032679,1920,0.0009499,1920,0.000289,1920,0.140398,1920,0,0,0.0356111,1920,0.102634,1920,646696,1920
